item_id,order_id,product_id,product_name,category,quantity,unit_price_USD,discount_pct,line_total_USD
ITEM-011033,ORD-01825,PROD-0105,Sunglasses Pro,Apparel ,5,$814.10,0.13,3541.34
ITEM-011034,ORD-01825,PROD-0053,Hair Dryer,Beauty,1,1169.24,0.27,853.55
ITEM-011035,ORD-01825,PROD-0155,CRM Platform Pro,Softwre,15,509.71,0.05,7263.37
ITEM-011036,ORD-01825,PROD-0030,Sunglasses,Apparel,5,685.18,0.05,3254.6
ITEM-011037,ORD-02294,PROD-0063,Marketing Mastery,Books,19,2080.85,0.2,31628.92
ITEM-011038,ORD-02294,PROD-0158,Wall Art Pro,Home & Garden,20,1235.81,0.01,24469.04
ITEM-011039,ORD-03114,PROD-0190,Foam Roller Pro,Sports,5,2998.27,0.36,9594.46
ITEM-011040,ORD-03114,PROD-0059,Shampoo & Conditioner,Beauty,8,1389.29,0.12,9780.6
ITEM-011041,ORD-02890,PROD-0129,Baseball Cap Pro,Apparel,4,1239.92,0.02,4860.49
ITEM-011042,ORD-02890,PROD-0163,Smart Thermostat Pro,HOME & GARDEN,16,820.19,0.26,9711.05
ITEM-011043,ORD-02890,PROD-0156,Protein Powder v2,Sports,20,335.04,0.19,5427.65
ITEM-011044,ORD-02890,PROD-0074,Organic Honey,Food & Beverage,3,1181.07,0.37,2232.22
ITEM-011045,ORD-04935,PROD-0001,Wireless Headphones,Electronics,1,438.78,0.27,320.31
ITEM-011046,ORD-03328,PROD-0054,Electric Toothbrush,Beauty,1,1315.46,0.13,1144.45
ITEM-011047,ORD-03328,PROD-0159,USB-C Hub Pro,Electronics,6,2734.41,0.37,10336.07
ITEM-011048,ORD-03328,PROD-0076,Smoothie Mix,Food & Beverage,10,643.37,0.09,5854.67
ITEM-011049,ORD-03809,PROD-0181,Cloud Storage Pro,Software,18,1691.68,0.2,24360.19
ITEM-011050,ORD-00748,PROD-0150,Mechanical Keyboard Pro,Electronics,4,1592.88,0.17,5288.36
ITEM-011051,ORD-00748,PROD-0128,Leadership Principles Pro,Books,6,934.4,0.19,4541.18
ITEM-011052,ORD-00748,PROD-0008,Monitor 27in,Electronics,1,142.16,0.07,$132.21
ITEM-011053,ORD-04222,PROD-0036,Cookware Set,Home & Garden,17,265.41,0.1,"$4,060.77"
ITEM-011054,ORD-04222,PROD-0001,Wireless Headphones,Electronics,16,438.78,0.32,4773.93
ITEM-011055,ORD-04222,PROD-0079,Energy Drink Pack,Food & Beverage ,13,1871.84,0.21,19223.8
ITEM-011056,ORD-00433,PROD-0145,Premium Coffee Beans Pro,Food & Beverage,9,464.46,0.32,2842.5
ITEM-011057,ORD-00433,PROD-0104,Hot Sauce Bundle Pro,Food & Beverage,10,1314.76,0.06,12358.74
ITEM-011058,ORD-03800,PROD-0127,Desk Lamp Pro,Home & Garden,6,50.58,0.4,182.09
ITEM-011059,ORD-03800,PROD-0166,Product Management v2,Books,20,557.83,0.08,10264.07
ITEM-011060,ORD-03800,PROD-0098,Moisturiser SPF50 Pro,Beauty,8,"$1,270.72",0.36,6506.09
ITEM-011061,ORD-02502,PROD-0001,Wireless Headphones,Electronics,11,438.78,0.26,3571.67
ITEM-011062,ORD-02502,PROD-0115,Smart Thermostat Pro,Home & Garden,11,618.21,0.11,6052.28
ITEM-011063,ORD-02502,PROD-0033,Robot Vacuum,Home & Garden,1,1014.56,0.31,700.05
ITEM-011064,ORD-04557,PROD-0077,Nuts & Seeds Mix,Food & Beverage,2,1002.34,0.29,1423.32
ITEM-011065,ORD-04557,PROD-0164,Jump Rope Pro,Sports,14,131.56,0.21,1455.05
ITEM-011066,ORD-00342,PROD-0074,Organic Honey,food & beverage,11,1181.07,0.11,"$11,562.68"
ITEM-011067,ORD-00342,PROD-0037,Bed Sheets,Home & Garden,19,1097.5,0.1,18767.25
ITEM-011068,ORD-01854,PROD-0068,Product Management,Books,1,406.78,0.32,276.61
ITEM-011069,ORD-01854,PROD-0180,Sunglasses Pro,Apparel,6,683.34,0.17,3403.03
ITEM-011070,ORD-01009,PROD-0094,Growth Hacking Pro,Books,1,"$1,026.12",1.11,933.77
ITEM-011071,ORD-00039,PROD-0105,Sunglasses Pro,Apparel,5,814.1,0.11,3622.74
ITEM-011072,ORD-02861,PROD-0189,Coffee Maker Pro,Home & Garden,4,2619.56,0.19,"$8,487.37"
ITEM-011073,ORD-02861,PROD-0078,Dark Chocolate Box,Food & Beverage,13,538.02,0.38,4336.44
ITEM-011074,ORD-02861,PROD-0009,Laptop Stand,Electroncs,3,43.95,1.49,117.35
ITEM-011075,ORD-03377,PROD-0184,Smart Watch Pro,Electronics,4,984.86,0.37,2481.85
ITEM-011076,ORD-02176,PROD-0137,Air Purifier Pro,Home & Garden,20,2331.88,0.01,"$46,171.22"
ITEM-011077,ORD-03899,PROD-0010,Portable Charger,Electronics ,6,334.02,0.2,1603.3
ITEM-011078,ORD-03899,PROD-0008,Monitor 27in,Electronics,20,142.16,0.09,2587.31
ITEM-011079,ORD-00414,PROD-0050,Cycling Helmet,Sports,19,1184.49,0.03,21830.15
ITEM-011080,ORD-00414,PROD-0176,Video Conferencing Pro,Software,4,2262.72,0.37,5702.05
ITEM-011081,ORD-01467,PROD-0042,Resistance Bands,Sports,11,1478.09,0.34,10730.93
ITEM-011082,ORD-02450,PROD-0081,Webcam HD Pro,Electronics,8,846.49,0.05,"$6,433.32"
ITEM-011083,ORD-02450,PROD-0025,Sports Leggings,Apparel,20,1270.62,0.39,15501.56
ITEM-011084,ORD-02450,PROD-0023,Business Jacket,Apparel,19,1140.19,0.17,"$17,980.80"
ITEM-011085,ORD-00143,PROD-0172,Desk Lamp Pro,Home & Garden,5,46.39,0.11,206.44
ITEM-011086,ORD-00143,PROD-0031,Coffee Maker,Home & Garden,15,1966.81,0.3,20651.5
ITEM-011087,ORD-00143,PROD-0031,Coffee Maker,Home & Garden,7,1966.81,0.08,12666.26
ITEM-011088,ORD-00143,PROD-0155,CRM Platform Pro,Software,9,509.71,0.29,3257.05
ITEM-011089,ORD-02789,PROD-0140,Bed Sheets Pro,Home & Garden,1,1071.89,0.28,771.76
ITEM-011090,ORD-02789,PROD-0158,Wall Art Pro,Home & Garden,3,1235.81,0.15,3151.32
ITEM-011091,ORD-02789,PROD-0044,Jump Rope,SPORTS,14,129.09,0.11,1608.46
ITEM-011092,ORD-02697,PROD-0093,Financial Freedom Pro,Books,19,1358.05,0.29,18320.09
ITEM-011093,ORD-02697,PROD-0097,Hot Sauce Bundle Pro,Food & Beverage,10,1311.29,0.17,10883.71
ITEM-011094,ORD-02697,PROD-0110,Design Software Pro,Software,15,847.18,0.02,12453.55
ITEM-011095,ORD-03186,PROD-0197,Tennis Racket Pro,Sports,14,70.96,0.02,973.57
ITEM-011096,ORD-03186,PROD-0003,Bluetooth Speaker,Electronics,11,117.98,0.35,843.56
ITEM-011097,ORD-03186,PROD-0172,Desk Lamp Pro,Home and Garden,13,46.39,0.32,410.09
ITEM-011098,ORD-02700,PROD-0175,Moisturiser SPF50 Pro,Beauty,1,1344.19,0.1,1209.77
ITEM-011099,ORD-02700,PROD-0028,Backpack,APPAREL,4,621.89,0.18,2039.8
ITEM-011100,ORD-02700,PROD-0122,Video Conferencing Pro,Software ,11,2447.65,0.28,19385.39
ITEM-011101,ORD-02700,PROD-0103,Analytics Tool Pro,Software,18,2266.75,0.13,35497.31
ITEM-011102,ORD-01410,PROD-0074,Organic Honey,Food & Beverage,18,"$1,181.07",0.35,13818.52
ITEM-011103,ORD-01410,PROD-0047,Gym Bag,Sports,17,247.22,1.11,2563.67
ITEM-011104,ORD-01410,PROD-0126,Wireless Headphones Pro,Electronics,7,425.58,0.07,2770.53
ITEM-011105,ORD-01410,PROD-0167,Makeup Brush Set Pro,beauty,12,2625.63,0.25,23630.67
ITEM-011106,ORD-00098,PROD-0026,Polo Shirt,Apparrel,9,247.26,0.31,1535.48
ITEM-011107,ORD-00098,PROD-0196,Jump Rope Pro,Sports ,5,148.45,0.11,660.6
ITEM-011108,ORD-00098,PROD-0148,Wall Art Pro,Home & Garden,13,"$1,318.36",0.15,14567.88
ITEM-011109,ORD-00098,PROD-0028,Backpack,Apparel,2,621.89,0.36,796.02
ITEM-011110,ORD-05000,PROD-0116,Email Marketing Tool Pro,Software,17,938.94,0.27,11652.25
ITEM-011111,ORD-05000,PROD-0002,Smart Watch,Electronics,1,1070.87,0.1,963.78
ITEM-011112,ORD-02187,PROD-0197,Tennis Racket Pro,Sports,18,$70.96,0.26,945.19
ITEM-011113,ORD-02187,PROD-0153,Analytics Tool Pro,Software,19,2914.31,0.24,42082.64
ITEM-011114,ORD-02187,PROD-0006,Mechanical Keyboard,ELECTRONICS,7,1517.09,0.18,8708.1
ITEM-011115,ORD-02187,PROD-0063,Marketing Mastery,Books,20,2080.85,1.32,39119.98
ITEM-011116,ORD-01031,PROD-0104,Hot Sauce Bundle Pro,Food & Beverage,12,1314.76,0.09,14357.18
ITEM-011117,ORD-01031,PROD-0025,Sports Leggings,Apparel,9,1270.62,0.36,7318.77
ITEM-011118,ORD-03758,PROD-0088,Leadership Principles Pro,Books,15,805.36,0.19,9785.12
ITEM-011119,ORD-00053,PROD-0182,Coffee Maker Pro,Home & Garden,7,"$1,789.99",0.05,11903.43
ITEM-011120,ORD-00053,PROD-0175,Moisturiser SPF50 Pro,Beauty,17,1344.19,0.22,17823.96
ITEM-011121,ORD-00053,PROD-0160,AI Fundamentals Pro,Books,12,225,0.28,1944
ITEM-011122,ORD-02835,PROD-0138,Perfume 50ml Pro,Beauty,3,1325.71,0.02,3897.59
ITEM-011123,ORD-02835,PROD-0180,Sunglasses Pro,Apparrel,8,683.34,0.23,4209.37
ITEM-011124,ORD-01606,PROD-0180,Sunglasses Pro,Apparel,13,683.34,0.11,7906.24
ITEM-011125,ORD-01402,PROD-0104,Hot Sauce Bundle Pro,Food & Beverage,17,1314.76,0.25,16763.19
ITEM-011126,ORD-01402,PROD-0070,AI Fundamentals,Books,18,198.3,0.03,"$3,462.32"
ITEM-011127,ORD-04852,PROD-0143,Smoothie Mix Pro,Food & Beverage,16,841.22,0.06,12651.95
ITEM-011128,ORD-04852,PROD-0171,HR Management System Pro,Software,11,1930.86,0.17,17628.75
ITEM-011129,ORD-04852,PROD-0148,Wall Art Pro,Home & Garden,11,1318.36,0.24,11021.49
ITEM-011130,ORD-04852,PROD-0137,Air Purifier Pro,Home & Garden,9,2331.88,0.26,15530.32
ITEM-011131,ORD-02581,PROD-0171,HR Management System Pro,Software,14,1930.86,0.32,18381.79
ITEM-011132,ORD-02581,PROD-0156,Protein Powder v2,Sports,2,335.04,0.21,529.36
ITEM-011133,ORD-02581,PROD-0192,Nail Polish Set Pro,Beauty,18,469.83,0.32,5750.72
ITEM-011134,ORD-02581,PROD-0070,AI Fundamentals,Books,18,198.3,0.31,2462.89
ITEM-011135,ORD-03873,PROD-0172,Desk Lamp Pro,Home & Garden,3,$46.39,0.16,116.9
ITEM-011136,ORD-03873,PROD-0135,Bed Sheets Pro,Home & Garden,12,1103.72,0.06,12449.96
ITEM-011137,ORD-00579,PROD-0158,Wall Art Pro,Home & Garden,7,1235.81,0.01,"$8,564.16"
ITEM-011138,ORD-00579,PROD-0140,Bed Sheets Pro,Home & Garden,20,1071.89,0.27,15649.59
ITEM-011139,ORD-00534,PROD-0146,Design Software Pro,Software,8,723.98,0.32,"$3,938.45"
ITEM-011140,ORD-02925,PROD-0049,Tennis Racket,Sports,11,64.18,0.15,600.08
ITEM-011141,ORD-04889,PROD-0187,SQL Deep Dive Pro,Books,16,3875.59,0.25,46507.08
ITEM-011142,ORD-04889,PROD-0162,Mechanical Keyboard Pro,Electronics,6,1226.74,0.08,6771.6
ITEM-011143,ORD-04889,PROD-0043,Protein Powder,sports,15,345.71,0.03,5030.08
ITEM-011144,ORD-04889,PROD-0144,Protein Bars 12pk v2,Food & Beverage,6,1597.6,0.28,6901.63
ITEM-011145,ORD-03617,PROD-0073,Green Tea Collection,Food & Beverage,10,482.3,0.26,3569.02
ITEM-011146,ORD-00010,PROD-0126,Wireless Headphones Pro,Electronics,1,425.58,0.05,$404.30
ITEM-011147,ORD-00010,PROD-0057,Face Mask Kit,Beauty,16,1233.52,0.21,15591.69
ITEM-011148,ORD-00010,PROD-0147,Monitor 27in Pro,Electronics,14,114.25,0.08,1471.54
ITEM-011149,ORD-00176,PROD-0014,Accounting Software,Software,9,435.63,0.11,3489.4
ITEM-011150,ORD-00176,PROD-0125,Python for Beginners Pro,Books,16,935.12,0.37,9426.01
ITEM-011151,ORD-00176,PROD-0134,Nuts & Seeds Mix Pro,Food & Beverage,3,1261.6,0.11,3368.47
ITEM-011152,ORD-00176,PROD-0176,Video Conferencing Pro,Software,4,2262.72,0.27,"$6,607.14"
ITEM-011153,ORD-03873,PROD-0097,Hot Sauce Bundle Pro,Food & Beverage,1,1311.29,0.08,1206.39
ITEM-011154,ORD-01900,PROD-0121,Analytics Tool Pro,Software,3,2845.63,0.1,"$7,683.20"
ITEM-011155,ORD-01900,PROD-0195,Robot Vacuum Pro,Home & Garden,2,1006.15,0.11,1790.95
ITEM-011156,ORD-01900,PROD-0025,Sports Leggings,Apparel,15,1270.62,0.17,15819.22
ITEM-011157,ORD-03908,PROD-0119,Baseball Cap Pro,Apparel,17,1471.39,0.14,21511.72
ITEM-011158,ORD-03908,PROD-0129,Baseball Cap Pro,Apparel,18,1239.92,0.34,14730.25
ITEM-011159,ORD-03908,PROD-0151,Bluetooth Speaker Pro,Electronics,5,118.53,0.25,$444.49
ITEM-011160,ORD-04174,PROD-0089,Design Software Pro,software,-4,820.64,0.37,4653.03
ITEM-011161,ORD-04174,PROD-0121,Analytics Tool Pro,Software,9,2845.63,0.16,21512.96
ITEM-011162,ORD-03044,PROD-0197,Tennis Racket Pro,Sports,3,70.96,0.02,208.62
ITEM-011163,ORD-03044,PROD-0003,Bluetooth Speaker,Electronics,14,117.98,0.15,1403.96
ITEM-011164,ORD-03004,PROD-0056,Lip Balm Set,Beauty,6,238.66,0.07,1331.72
ITEM-011165,ORD-01335,PROD-0043,Protein Powder,Sports,19,345.71,0.07,6108.7
ITEM-011166,ORD-01577,PROD-0122,Video Conferencing Pro,Software,2,2447.65,0.32,3328.8
ITEM-011167,ORD-01577,PROD-0011,Project Management Suite,Software,10,947.94,0.28,6825.17
ITEM-011168,ORD-02754,PROD-0050,Cycling Helmet,Sports,13,1184.49,0.34,10162.92
ITEM-011169,ORD-02754,PROD-0084,SQL Deep Dive Pro,Books,11,3859.71,0.36,27172.36
ITEM-011170,ORD-02754,PROD-0085,Data Analytics Guide Pro,Books,2,861.2,0.19,1395.14
ITEM-011171,ORD-02754,PROD-0106,Cycling Helmet Pro,Sports,11,1257.89,0.33,9270.65
ITEM-011172,ORD-03474,PROD-0038,Wall Art,Home & Garden,5,1162.29,0,5811.45
ITEM-011173,ORD-03474,PROD-0129,Baseball Cap Pro,Apparel,15,1239.92,0.12,16366.94
ITEM-011174,ORD-03474,PROD-0107,Dress Shoes Pro,APPAREL,13,821.85,0.11,9508.8
ITEM-011175,ORD-03474,PROD-0087,Hair Dryer Pro,Beauty,10,957.33,0.27,6988.51
ITEM-011176,ORD-00563,PROD-0068,Product Management,Books,13,406.78,0.03,5129.5
ITEM-011177,ORD-00563,PROD-0061,Data Analytics Guide,Books,15,706.17,0.06,9957
ITEM-011178,ORD-00563,PROD-0159,USB-C Hub Pro,Electronics,20,2734.41,0.05,51953.79
ITEM-011179,ORD-00563,PROD-0006,Mechanical Keyboard,Electronics,7,1517.09,0.04,10194.84
ITEM-011180,ORD-01498,PROD-0069,Growth Hacking,Books ,1,910.45,0.21,719.26
ITEM-011181,ORD-01498,PROD-0100,Dark Chocolate Box Pro,Food & Beverage,19,594.75,0.35,7345.16
ITEM-011182,ORD-01498,PROD-0062,Python for Beginners,Books,11,997.77,0.23,8451.11
ITEM-011183,ORD-00820,PROD-0085,Data Analytics Guide Pro,Books,19,861.2,0.25,12272.1
ITEM-011184,ORD-04814,PROD-0117,Running Shoes Pro,Apparel,19,493.75,0.07,8724.56
ITEM-011185,ORD-04814,PROD-0052,Vitamin C Serum,Beauty,3,726.02,0.19,1764.23
ITEM-011186,ORD-04814,PROD-0199,Makeup Brush Set Pro,Beauty,16,"$3,414.28",0.19,44249.07
ITEM-011187,ORD-00162,PROD-0007,Gaming Mouse,Electroncs,12,1421.71,0.27,12454.18
ITEM-011188,ORD-01836,PROD-0139,Moisturiser SPF50 Pro,Beauty,9,1862.5,0.15,14248.12
ITEM-011189,ORD-01264,PROD-0029,Baseball Cap,Apparel,14,1309.55,0.07,17050.34
ITEM-011190,ORD-01264,PROD-0068,Product Management,Books,19,406.78,0.39,4714.58
ITEM-011191,ORD-01153,PROD-0072,Protein Bars 12pk,Food and Beverage,17,"$1,658.51",0.34,18608.48
ITEM-011192,ORD-01153,PROD-0093,Financial Freedom Pro,Books,2,1358.05,0.21,2145.72
ITEM-011193,ORD-04518,PROD-0053,Hair Dryer,Beauty,18,1169.24,0.11,18731.22
ITEM-011194,ORD-04518,PROD-0114,Moisturiser SPF50 Pro,Beauty,15,1899.07,0.03,27631.47
ITEM-011195,ORD-04518,PROD-0002,Smart Watch,Electronics,7,1070.87,0.12,6596.56
ITEM-011196,ORD-03408,PROD-0149,Lip Balm Set Pro,Beauty,10,231.82,0.16,1947.29
ITEM-011197,ORD-03408,PROD-0160,AI Fundamentals Pro,Books,12,225,0.04,2592
ITEM-011198,ORD-03408,PROD-0102,Smart Thermostat Pro,HOME & GARDEN,20,842.5,0,"$16,850.00"
ITEM-011199,ORD-03408,PROD-0072,Protein Bars 12pk,Food & Beverage,4,1658.51,0.21,"$5,240.89"
ITEM-011200,ORD-00897,PROD-0065,Financial Freedom,Books,16,1469.98,0.16,19756.53
ITEM-011201,ORD-00897,PROD-0118,Foam Roller Pro,Sports,16,4306.63,0.1,62015.47
ITEM-011202,ORD-00897,PROD-0052,Vitamin C Serum,BEAUTY,18,726.02,0.36,8363.75
ITEM-011203,ORD-00004,PROD-0169,Portable Charger Pro,Electronics,2,410.99,0.15,698.68
ITEM-011204,ORD-00004,PROD-0060,Makeup Brush Set,Beauty,4,2450.9,0.19,7940.92
ITEM-011205,ORD-00004,PROD-0186,Security Suite Pro,Software,19,2016.16,0.33,25665.72
ITEM-011206,ORD-03061,PROD-0180,Sunglasses Pro,Apparel,9,$683.34,0.24,4674.05
ITEM-011207,ORD-03061,PROD-0053,Hair Dryer,Beauty,11,1169.24,0.4,7716.98
ITEM-011208,ORD-03165,PROD-0126,Wireless Headphones Pro,Electronics,7,425.58,0.39,1817.23
ITEM-011209,ORD-03165,PROD-0104,Hot Sauce Bundle Pro,Food & Beverage,18,1314.76,0.36,15146.04
ITEM-011210,ORD-00874,PROD-0137,Air Purifier Pro,Home & Garden,10,2331.88,0.36,14924.03
ITEM-011211,ORD-00874,PROD-0186,Security Suite Pro,Software,4,2016.16,0.36,5161.37
ITEM-011212,ORD-00874,PROD-0064,Leadership Principles,Books,11,806,0.08,8156.72
ITEM-011213,ORD-00874,PROD-0199,Makeup Brush Set Pro,Beauty,3,3414.28,1.44,9935.55
ITEM-011214,ORD-01496,PROD-0049,Tennis Racket,Sports,2,$64.18,0.18,105.26
ITEM-011215,ORD-01496,PROD-0113,Protein Powder v2,Sports,7,447.28,0.23,2410.84
ITEM-011216,ORD-01496,PROD-0128,Leadership Principles Pro,Books,20,$934.40,0.32,12707.84
ITEM-011217,ORD-04640,PROD-0035,Garden Hose,Home&Garden,7,249.63,0.35,1135.82
ITEM-011218,ORD-02733,PROD-0190,Foam Roller Pro,Sport,2,2998.27,0.36,3837.79
ITEM-011219,ORD-02733,PROD-0187,SQL Deep Dive Pro,Books,18,3875.59,0.18,57203.71
ITEM-011220,ORD-02733,PROD-0183,Mechanical Keyboard Pro,Electronics,12,1366.91,0.04,15746.8
ITEM-011221,ORD-00661,PROD-0050,Cycling Helmet,Sports,3,1184.49,0.19,"$2,878.31"
ITEM-011222,ORD-00661,PROD-0071,Premium Coffee Beans,Food & Beverage,12,332.96,0.39,2437.27
ITEM-011223,ORD-01575,PROD-0123,Laptop Stand Pro,Electronics,12,55.29,0.27,484.34
ITEM-011224,ORD-01575,PROD-0055,Perfume 50ml,Beauty,10,"$1,469.34",1.14,9256.84
ITEM-011225,ORD-01575,PROD-0189,Coffee Maker Pro,Home & Garden,7,"$2,619.56",0.27,13385.95
ITEM-011226,ORD-00073,PROD-0024,Winter Coat,Apparel,10,1531.64,0.03,14856.91
ITEM-011227,ORD-00762,PROD-0172,Desk Lamp Pro,Home & Garden,9,46.39,0.36,267.21
ITEM-011228,ORD-00762,PROD-0118,Foam Roller Pro,Sports,1,"$4,306.63",0.17,3574.5
ITEM-011229,ORD-00762,PROD-0027,Dress Shoes,Apparel,20,632.94,0.03,12279.04
ITEM-011230,ORD-00762,PROD-0026,Polo Shirt,Apparel,20,247.26,0.14,4252.87
ITEM-011231,ORD-00802,PROD-0200,Data Analytics Guide Pro,Books,4,672.78,0.09,2448.92
ITEM-011232,ORD-00802,PROD-0017,Design Software,Software,12,819.73,0.28,7082.47
ITEM-011233,ORD-00802,PROD-0144,Protein Bars 12pk v2,F&B,2,1597.6,0.25,2396.4
ITEM-011234,ORD-00802,PROD-0172,Desk Lamp Pro,Home & Garden,7,46.39,0.36,207.83
ITEM-011235,ORD-02149,PROD-0148,Wall Art Pro,Home&Garden,11,1318.36,0.03,14066.9
ITEM-011236,ORD-04621,PROD-0015,Email Marketing Tool,Software,1,997.69,1.16,658.48
ITEM-011237,ORD-04621,PROD-0129,Baseball Cap Pro,Apparel,20,"$1,239.92",0.33,16614.93
ITEM-011238,ORD-02559,PROD-0095,Bed Sheets Pro,Home & Garden,19,1260.77,0.3,"$16,768.24"
ITEM-011239,ORD-02559,PROD-0024,Winter Coat,apparel,17,1531.64,0,26037.88
ITEM-011240,ORD-02977,PROD-0038,Wall Art,Home and Garden,17,1162.29,0.32,13436.07
ITEM-011241,ORD-02977,PROD-0108,Analytics Tool Pro,Software,11,"$1,922.02",0.27,15433.82
ITEM-011242,ORD-04932,PROD-0179,Growth Hacking Pro,Books,6,1274.57,0.14,6576.78
ITEM-011243,ORD-04932,PROD-0058,Nail Polish Set,Beauty,16,372.61,0.4,3577.06
ITEM-011244,ORD-04932,PROD-0103,Analytics Tool Pro,Software,9,2266.75,0.09,18564.68
ITEM-011245,ORD-04933,PROD-0044,Jump Rope,Sports,14,129.09,0.11,1608.46
ITEM-011246,ORD-04933,PROD-0189,Coffee Maker Pro,Home & Garden,10,2619.56,0.18,21480.39
ITEM-011247,ORD-04933,PROD-0095,Bed Sheets Pro,Home & Garden,16,"$1,260.77",0.39,12305.12
ITEM-011248,ORD-03087,PROD-0152,Marketing Mastery Pro,Books,5,"$2,538.42",0.26,9392.15
ITEM-011249,ORD-03087,PROD-0102,Smart Thermostat Pro,Home & Garden,11,842.5,0.35,6023.88
ITEM-011250,ORD-03087,PROD-0034,Smart Thermostat,Home & Garden,15,669.46,0.11,"$8,937.29"
ITEM-011251,ORD-03455,PROD-0026,Polo Shirt,Apparel,3,247.26,0.15,630.51
ITEM-011252,ORD-03455,PROD-0109,Financial Freedom Pro,Books,11,1601.89,0.2,14096.63
ITEM-011253,ORD-03455,PROD-0143,Smoothie Mix Pro,Food & Beverage,-8,841.22,0.31,4063.09
ITEM-011254,ORD-03455,PROD-0042,Resistance Bands,Sports,17,1478.09,0.35,16332.89
ITEM-011255,ORD-01917,PROD-0031,Coffee Maker,Home & Garden,8,1966.81,0.2,12587.58
ITEM-011256,ORD-01917,PROD-0173,Wireless Headphones Pro,Electronics,-5,581.83,0.33,3508.43
ITEM-011257,ORD-02344,PROD-0180,Sunglasses Pro,APPAREL,4,683.34,0.07,2542.02
ITEM-011258,ORD-02449,PROD-0009,Laptop Stand,Electronics,20,43.95,0.34,580.14
ITEM-011259,ORD-02449,PROD-0086,Running Shoes Pro,Apparel,7,392.61,0.05,2610.86
ITEM-011260,ORD-02288,PROD-0132,Business Jacket Pro,Apparel,14,1511.13,0.39,12905.05
ITEM-011261,ORD-02288,PROD-0149,Lip Balm Set Pro,Beauty,8,231.82,0.39,"$1,131.28"
ITEM-011262,ORD-02288,PROD-0191,Garden Hose Pro,Home & Garden,12,338.86,0.25,3049.74
ITEM-011263,ORD-02288,PROD-0114,Moisturiser SPF50 Pro,Beauty,6,"$1,899.07",0.01,11280.48
ITEM-011264,ORD-04889,PROD-0181,Cloud Storage Pro,Software,6,1691.68,0.39,6191.55
ITEM-011265,ORD-04546,PROD-0119,Baseball Cap Pro,Apparel,19,1471.39,0.14,24042.51
ITEM-011266,ORD-04546,PROD-0016,HR Management System,Software,19,1658.34,0.31,21740.84
ITEM-011267,ORD-01554,PROD-0011,Project Management Suite,Software,17,947.94,0.33,10797.04
ITEM-011268,ORD-01050,PROD-0050,Cycling Helmet,Sports,16,1184.49,0.24,14403.4
ITEM-011269,ORD-01050,PROD-0165,Energy Drink Pack Pro,Food & Beverage,5,1670.16,0.22,6513.62
ITEM-011270,ORD-01050,PROD-0101,Yoga Mat Pro,Sports,5,1956.47,0.33,6554.17
ITEM-011271,ORD-01050,PROD-0142,Cycling Helmet Pro,SPORTS,18,"$1,066.85",0.26,14210.44
ITEM-011272,ORD-00659,PROD-0045,Foam Roller,Sports,5,3167.91,0.03,15364.36
ITEM-011273,ORD-03815,PROD-0012,CRM Platform,Software,9,558.51,0.39,3066.22
ITEM-011274,ORD-03815,PROD-0057,Face Mask Kit,Beauty,8,1233.52,0.33,6611.67
ITEM-011275,ORD-00446,PROD-0067,Design Thinking,Books,9,866.02,0.03,7560.35
ITEM-011276,ORD-00446,PROD-0053,Hair Dryer,Beauty,14,1169.24,0.15,13913.96
ITEM-011277,ORD-00446,PROD-0099,Premium Coffee Beans Pro,Food & Beverage,1,424.25,0.13,369.1
ITEM-011278,ORD-01240,PROD-0164,Jump Rope Pro,Sports,13,131.56,0.19,1385.33
ITEM-011279,ORD-01240,PROD-0113,Protein Powder v2,Sports,17,447.28,0.25,5702.82
ITEM-011280,ORD-01240,PROD-0179,Growth Hacking Pro,Books,1,1274.57,0.03,1236.33
ITEM-011281,ORD-01240,PROD-0066,SQL Deep Dive,Books,11,2840.66,0.33,20935.66
ITEM-011282,ORD-03055,PROD-0074,Organic Honey,Food & Beverage,9,"$1,181.07",0.05,10098.15
ITEM-011283,ORD-03055,PROD-0158,Wall Art Pro,Home & Garden,8,1235.81,0.26,7316
ITEM-011284,ORD-03055,PROD-0090,Winter Coat Pro,Apparel,3,1531.24,0.29,3261.54
ITEM-011285,ORD-03055,PROD-0159,USB-C Hub Pro,electronics,19,2734.41,0.14,44680.26
ITEM-011286,ORD-04221,PROD-0163,Smart Thermostat Pro,Home & Garden,9,820.19,0.08,6791.17
ITEM-011287,ORD-04221,PROD-0072,Protein Bars 12pk,Food & Beverage,17,"$1,658.51",0.19,22837.68
ITEM-011288,ORD-04221,PROD-0017,Design Software,Software,7,819.73,0.01,5680.73
ITEM-011289,ORD-01465,PROD-0048,Fitness Tracker,Sports,6,1613.68,0.03,9391.62
ITEM-011290,ORD-01465,PROD-0034,Smart Thermostat,Home & Garden,9,669.46,0.35,3916.34
ITEM-011291,ORD-00936,PROD-0008,Monitor 27in,Electronics,7,142.16,0.03,965.27
ITEM-011292,ORD-03340,PROD-0145,Premium Coffee Beans Pro,Food & Beverage,10,464.46,0.29,3297.67
ITEM-011293,ORD-03340,PROD-0094,Growth Hacking Pro,Books,3,1026.12,0.31,2124.07
ITEM-011294,ORD-00309,PROD-0012,CRM Platform,Softwre,8,$558.51,0.03,4334.04
ITEM-011295,ORD-01165,PROD-0041,Yoga Mat,Sports,3,1505.03,0.37,"$2,844.51"
