order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,region,country
ORD-04262,CUST-0027,2024-10-02,Completed,Website,32.81,0,Africa,South Africa
ORD-04263,CUST-0153,2023-05-10,Cancelled,Website,17.46,0.03,North America,United States
ORD-04264,CUST-0147,2023-02-23,Completed,Marketplace,28.84,0.21,Latin America,Brazil
ORD-04265,CUST-0350,2023-05-23,CANCELLED,Phone,15.21,1.37,AFRICA,Ghana
ORD-04266,CUST-0432,2020-07-16,Refunded,Phone,18.05,0.22,North america ,United States
ORD-04267,CUST-0019,2023-12-14,Completed,Phone,$19.03,0.26,Asia Pacific,India
ORD-04268,CUST-0236,2020-12-27,Cancelled,,1.77,0.28,middle east,Qatar
ORD-04269,CUST-0017,03/14/2023,Refunded,,22.19,0.19,Middle East,Saudi Arabia
ORD-04270,CUST-0387,10/12/2024,Completed,Website,14.96,0.16,Middle East,Qatar
ORD-04271,CUST-0134,2022-06-28,Completed,Marketplace,$26.97,0.15,North America,United States
ORD-04272,CUST-0062,2021-07-19,Completed,Website,42.64,0.26,North America,Mexico
ORD-04273,CUST-0177,2021-10-30,Completed,,44.12,0.1,Asia Pacific,India
ORD-04274,CUST-0268,2021-11-20,Refunded,Phone,14.76,0.3,Europe,France
ORD-04275,CUST-0120,2020-10-10,Cancelled,Mobile App,31.35,0.07,Middle East,Saudi Arabia
ORD-04276,CUST-0286,2023-01-31,Completed,,16.94,0.08,Africa,South Africa
ORD-04277,CUST-0041,27/11/2023,Cancelled,Marketplace,35.94,0.2,Europe,Netherlands
ORD-04278,CUST-0019,01/02/2023,Completed,In-Store,37.52,0.2,Asia Pacific,India
ORD-04279,CUST-0027,2021-01-21,Refunded,Mobile App,32.01,0.19,Africa,South Africa
ORD-04280,CUST-0156,2024-02-12,Completed,Mobile App,22.12,0.02,African Region,Nigeria
ORD-04281,CUST-0363,2020-01-06,Pending,Partner Portal,33.9,0.03,Africa,Kenya
ORD-04282,CUST-0175,2024-03-18,Refunded,Partner Portal,42.65,0.26,Africa,Ghana
ORD-04283,CUST-0231,13/07/2023,Refunded,Mobile App,20.44,0,Asia Pacific,India
ORD-04284,CUST-0178,2022-11-07,Cancelled,,12.38,0.21,Latin America,Argentina
ORD-04285,CUST-0305,2021-01-30,Refunded,Marketplace,$44.91,0.34,North America,United States
ORD-04286,CUST-0195,2022-12-08,Completed,Mobile App,42.41,0.3,Africa,Nigeria
ORD-04287,CUST-0030,2024-06-12,Refunded,Website,30.21,0.08,Apac,India
ORD-04288,CUST-0201,1 April 2022,Pending,Mobile App,36.24,0.32,Africa,Nigeria
ORD-04289,CUST-0207,2020-03-05,Completed,Marketplace,4.78,0.28,Europe,United Kingdom
ORD-04290,CUST-0130,04/09/2023,Completed,Mobile App,28.78,0.23,Middle East,UAE
ORD-04291,CUST-0061,2022-08-14,Cancelled,In-Store,5.22,0.19,Africa,Ghana
ORD-04292,CUST-0067,2023-08-05,Completed,Marketplace,25.13,0.21,Africa,Ghana
ORD-04293,CUST-0153,2020-03-27,Completed,Mobile App,20.4,0.02,N. America,United States
ORD-04294,CUST-0264,22 March 2024,PENDING,Marketplace,$16.39,0.12,Europe,United Kingdom
ORD-04295,CUST-0214,30/05/2022,Refunded,Website,7.29,0.33,Middle East,UAE
ORD-04296,CUST-0168,2023-12-06,Completed,Phone,2.39,0.07,North America,Canada
ORD-04297,CUST-0057,2022-11-25,Completed,Partner Portal,28.48,0.14,Africa,Ghana
ORD-04298,CUST-0041,2020-11-30,Cancelled,In-Store,4.64,0.2,europe,Netherlands
ORD-04299,CUST-0231,2024-04-01,Completed,Mobile App,39.33,0.06,Asia Pacific,India
ORD-04300,CUST-0200,2024-11-24,REFUNDED,Partner Portal,33.7,0.33,North America,United States
ORD-04301,CUST-0321,2020-05-25,Completed,Marketplace,28.59,0.01,Europe,United Kingdom
ORD-04302,CUST-0133,07/03/2022,Pending,Mobile App,40.31,0.3,African Region,Ghana
ORD-04303,CUST-0358,2023-09-07,Cancelled,In-Store,11.45,0.2,Asia Pacific,India
ORD-04304,CUST-0133,2022-04-15,Completed,Mobile App,1.82,0.18,Africa,Ghana
ORD-04305,CUST-0087,"November 24, 2023",Completed,Marketplace,41.78,1.32,Asia Pacific,Australia
ORD-04306,CUST-0303,2024-08-31,Completed,Website,$41.72,0.22,Middle East,Qatar
ORD-04307,CUST-0008,2023-09-23,Completed,Website,17.29,0.22,Latin America,Chile
ORD-04308,CUST-0082,2020-05-12,Completed,Phone,39.33,0.33,Africa,South Africa
ORD-04309,CUST-0377,2023-05-25,Cancelled,Marketplace,21.34,0.07,ME,Qatar
ORD-04310,CUST-0164,9 August 2024,Pending,Partner Portal,24.89,0.29,North America,Mexico
ORD-04311,CUST-0125,2020-11-24,Completed,Partner Portal,8.65,0.05,Africa,Ghana
ORD-04312,CUST-0371,07/29/2020,Completed,Website,8.09,0.07,North America,United States
ORD-04313,CUST-0028,"February 18, 2020",Completed,In-Store,23.12,0.11,Middle East,Saudi Arabia
ORD-04314,CUST-0292,2023-12-10,Completed,Phone,8.15,0.2,Europe,France
ORD-04315,CUST-0187,2024-10-19,Cancelled,Mobile App,40.73,0.25,North America,Canada
ORD-04316,CUST-0262,2024-09-11,Completed,Mobile App,$29.58,0.24,North America,Canada
ORD-04317,CUST-0006,2022-05-12,Completed,Website,7.38,0.23,Asia Pacific,South Korea
ORD-04318,CUST-0467,2024-04-21,Cancelled,Marketplace,$27.06,0.28,Middle East,Qatar
ORD-04319,CUST-0461,2021-12-12,Completed,In-Store,$33.99,0.01,Middle East,Qatar
ORD-04320,CUST-0023,2022-01-03,pending,Partner Portal,3.52,0.23,Middle East,Saudi Arabia
ORD-04321,CUST-0352,2024-12-09,REFUNDED,Mobile App,38.29,0.33,Europe,France
ORD-04322,CUST-0278,2021-09-19,Completed,Partner Portal,11.79,0.09,North America,United States
ORD-04323,CUST-0442,2021-02-20,Pending,Mobile App,39.6,0.16,North America,United States
ORD-04324,CUST-0132,07/17/2024,Completed,Partner Portal,31.56,0.29,African Region,South Africa
ORD-04325,CUST-0364,2023-03-04,Cancelled,Marketplace,$4.18,0.33,Africa,Nigeria
ORD-04326,CUST-0208,2022-09-27,Completed,In-Store,17.12,0.16,Europe,Germany
ORD-04327,CUST-0425,2023-04-02,Refunded,Marketplace,8.98,0.17,North America,Canada
ORD-04328,CUST-0066,01/29/2024,Refunded,Mobile App,6.28,0.08,Asia Pacific,South Korea
ORD-04329,CUST-0144,2020-06-05,pending,Partner Portal,$4.19,0.18,Asia Pacific,Japan
ORD-04330,CUST-0194,2024-01-11,COMPLETED,Marketplace,37.95,0.17,Asia Pacific,Australia
ORD-04331,CUST-0049,2024-06-08,Completed,In-Store,34.9,0.2,Europe,United Kingdom
ORD-04332,CUST-0158,17 May 2023,Refunded,In-Store,29.14,0.04,Middle East,Saudi Arabia
ORD-04333,CUST-0091,15/01/2022,Completed,Website,22.52,0.16,africa,Ghana
ORD-04334,CUST-0152,2022-03-04,PENDING,Website,6.24,0.22,Middle East,Saudi Arabia
ORD-04335,CUST-0096,28 March 2022,Refunded,In-Store,10.23,0.12,Middle East,UAE
ORD-04336,CUST-0337,2023-03-31,Completed,Website,21.7,0.15,Middle East,UAE
ORD-04337,CUST-0179,2020-12-14,Completed,Phone,41.81,0.04,Middle East,Qatar
ORD-04338,CUST-0377,03/05/2020,Completed,Marketplace,$35.82,0.31,Middle East,Qatar
ORD-04339,CUST-0280,2022-02-07,Refunded,Partner Portal,18.72,0.34,Latin America,Colombia
ORD-04340,CUST-0322,2021-08-11,Refunded,Website,29.06,0.07,Africa,Ghana
ORD-04341,CUST-0140,2023-03-12,Completed,Partner Portal,22.52,0.09,LatAm,Brazil
ORD-04342,CUST-0147,08/10/2022,Refunded,Marketplace,16.69,0.13,Latin America,Brazil
ORD-04343,CUST-0092,2024-01-27,Pending,,4.39,0.05,Latin America,Brazil
ORD-04344,CUST-0468,2021-01-26,Pending,In-Store,34.75,0.09,North America,Canada
ORD-04345,CUST-0242,2024-10-13,Completed,In-Store,35.43,0.04,Asia Pacific,India
ORD-04346,CUST-0244,2021-07-01,Completed,In-Store,24.94,1.21,North America,Mexico
ORD-04347,CUST-0243,2020-05-21,Refunded,Website,19.94,0.29,Europe,Netherlands
ORD-04348,CUST-0124,2022-03-20,Completed,Mobile App,5,0.15,Latin America,Argentina
ORD-04349,CUST-0131,13/06/2024,Completed,,9.35,0.29,North America,Canada
ORD-04350,CUST-0013,2024-02-28,Refunded,Partner Portal,$38.49,0.22,Latin America,Brazil
ORD-04351,CUST-0188,2023-09-10,cancelled,Phone,42.53,0.34,Africa,South Africa
ORD-04352,CUST-0067,2023-05-21,Cancelled,Phone,39.32,0.26,Africa,Ghana
ORD-04353,CUST-0082,2022-11-07,Completed,Partner Portal,43.81,0.29,Africa,South Africa
ORD-04354,CUST-0388,2024-05-04,Refunded,Mobile App,22.89,1.12,Asia Pacific,South Korea
ORD-04355,CUST-0294,2022-06-08,Completed,,20.8,0.25,Africa,Nigeria
ORD-04356,CUST-0270,2024-04-25,Refunded,Phone,24.38,0.29,Middle East,Qatar
ORD-04357,CUST-0191,04/05/2022,Completed,Website,23.12,0.34,North America,Canada
ORD-04358,CUST-0478,2023-12-22,Completed,Mobile App,6.01,0.27,North America,Mexico
ORD-04359,CUST-0308,02/11/2023,Refunded,Partner Portal,$16.08,0.2,Europe ,Sweden
ORD-04360,CUST-0074,2023-10-03,Completed,Marketplace,34.09,0.16,Africa,Nigeria
ORD-04361,CUST-0234,2024-03-31,Refunded,Website,36.69,0.1,Europe ,Germany
ORD-04362,CUST-0395,2020-01-17,Cancelled,Partner Portal,35.87,0.35,Middle East,Qatar
ORD-04363,CUST-0387,"March 11, 2020",Completed,Mobile App,$0.21,0.28,Middle East,Qatar
ORD-04364,CUST-0397,"March 1, 2020",Completed,Phone,5.65,0,Latin America,Argentina
ORD-04365,CUST-0128,2 December 2021,Completed,Marketplace,19.52,0.35,North America,United States
ORD-04366,CUST-0303,2021-05-08,Refunded,Marketplace,9.15,0.04,Middle East,Qatar
ORD-04367,CUST-0224,2021-03-21,Completed,,2.53,0.22,Europe,Germany
ORD-04368,CUST-0174,2020-08-28,Completed,Partner Portal,$37.72,0.09,Europe,Spain
ORD-04369,CUST-0470,2022-02-09,Cancelled,Website,3.28,0.27,Asia Pacific,Japan
ORD-04370,CUST-0046,24 February 2024,Completed,Mobile App,41.32,0.07,Asia Pacific,Japan
ORD-04371,CUST-0144,2023-12-19,Cancelled,Marketplace,24.59,0.21,Apac,Japan
ORD-04372,CUST-0473,1 March 2020,Refunded,Phone,37.35,0.11,Europe,France
ORD-04373,CUST-0082,2023-02-01,Completed,Website,34.87,0.35,Africa,South Africa
ORD-04374,CUST-0109,2023-01-14,Completed,Phone,17.61,0.18,Latin America ,Chile
ORD-04375,CUST-0089,2020-01-18,Cancelled,Marketplace,42.62,0.29,Europe,Sweden
ORD-04376,CUST-0211,30/09/2021,Cancelled,In-Store,14.69,0.29,middle east,UAE
ORD-04377,CUST-0199,2024-09-09,Completed,Partner Portal,36.71,0.32,Europe,United Kingdom
ORD-04378,CUST-0091,2020-06-22,Refunded,In-Store,42.24,0.14,africa,Ghana
ORD-04379,CUST-0311,2023-10-10,Completed,Phone,40.72,0.15,Asia Pacific,Japan
ORD-04380,CUST-0297,2024-09-13,Pending,Phone,$18.78,0.31,Middle East,Qatar
ORD-04381,CUST-0033,04/02/2021,Completed,Website,42.07,0.31,Middle East,Qatar
ORD-04382,CUST-0214,2024-04-24,Refunded,Marketplace,15.97,0.01,Middle East,UAE
ORD-04383,CUST-0388,2022-11-26,Cancelled,Website,$13.88,0.3,Asia Pacific,South Korea
ORD-04384,CUST-0217,2024-10-16,Completed,Website,13.45,0.06,Middle East,UAE
ORD-04385,CUST-0086,2022-08-23,Completed,Marketplace,2.03,0.23,Europe,Spain
ORD-04386,CUST-0460,2020-03-10,Completed,Partner Portal,0.54,0.32,Europe,Netherlands
ORD-04387,CUST-0103,2022-05-27,Completed,,4.11,0.01,North America,Canada
ORD-04388,CUST-0220,28 March 2022,Completed,,40.34,0.09,North America,United States
ORD-04389,CUST-0278,04/25/2021,Refunded,In-Store,7.64,0.01,North America,United States
ORD-04390,CUST-0050,2021-09-25,Completed,In-Store,31.81,0.34,Latin America,Chile
ORD-04391,CUST-0212,2022-12-30,Completed,Phone,14.95,0.21,Middle East,Saudi Arabia
ORD-04392,CUST-0226,03/13/2024,Completed,Marketplace,25.74,0.29,Africa,Nigeria
ORD-04393,CUST-0126,04/10/2022,Refunded,Phone,16.5,0.18,Latin America,Argentina
ORD-04394,CUST-0011,09/17/2022,Completed,Marketplace,24.82,0.08,north america,Canada
ORD-04395,CUST-0370,2024-12-22,Pending,,17.06,0.33,North America,United States
ORD-04396,CUST-0116,2021-02-01,Cancelled,Mobile App,$21.93,0.34,Latin America,Chile
ORD-04397,CUST-0105,2021-01-02,Refunded,Phone,11.06,0.28,North America,Canada
ORD-04398,CUST-0182,2023-12-28,refunded,Phone,3.14,1.35,Latin America,Colombia
ORD-04399,CUST-0479,2023-04-26,Completed,In-Store,1.91,0.06,Latin America,Argentina
ORD-04400,CUST-0009,8 July 2020,Pending,Partner Portal,9.51,0.28,Europe,United Kingdom
ORD-04401,CUST-0466,04/12/2021,Completed,Partner Portal,26.33,0.19,Europe,Spain
ORD-04402,CUST-0195,2020-04-02,Completed,Mobile App,15.49,0.01,Africa,Nigeria
ORD-04403,CUST-0414,20/12/2021,Completed,Phone,5.67,0.32,NA Region,Canada
ORD-04404,CUST-0206,2020-08-01,Pending,Marketplace,15.56,0.08,Eur,Netherlands
ORD-04405,CUST-0292,2020-05-01,Completed,In-Store,24.27,0.15,Europe,France
ORD-04406,CUST-0312,29/09/2024,Cancelled,Marketplace,44.01,0.11,Europe,Spain
ORD-04407,CUST-0080,2021-05-08,COMPLETED,Partner Portal,15.57,0.16,Europe,United Kingdom
ORD-04408,CUST-0387,2024-03-18,Cancelled,In-Store,10.44,0.07,Middle East,Qatar
ORD-04409,CUST-0043,2021-10-17,Refunded,In-Store,11.42,0.21,ME,UAE
ORD-04410,CUST-0328,2023-11-25,Refunded,Marketplace,41.31,0.22,Middle East,UAE
ORD-04411,CUST-0273,2020-01-08,Completed,,10.46,0.09,Latin America,Brazil
ORD-04412,CUST-0003,22/01/2023,Completed,In-Store,17.17,0.14,Latin America,Colombia
ORD-04413,CUST-0409,2022-10-31,Completed,,0.89,0.28,North America,United States
ORD-04414,CUST-0234,2021-09-27,Refunded,Partner Portal,26.77,0.07,Europe,Germany
ORD-04415,CUST-0059,2024-04-09,Cancelled,Website,17.73,0.05,north america,Mexico
ORD-04416,CUST-0410,2020-03-08,Completed,Partner Portal,1.65,0.05,Latin America,Brazil
ORD-04417,CUST-0055,2024-06-23,Completed,,$40.64,0.14,North America,Canada
ORD-04418,CUST-0182,2020-08-22,Pending,In-Store,40.59,0.35,Latin America,Colombia
ORD-04419,CUST-0153,2022-06-11,Refunded,Partner Portal,6.07,0.03,North America,United States
ORD-04420,CUST-0239,2022-05-07,Refunded,Marketplace,18.54,0,Africa ,Kenya
ORD-04421,CUST-0244,2023-02-23,Refunded,Mobile App,$30.37,0.07,North America,Mexico
ORD-04422,CUST-0465,2022-08-05,Pending,Mobile App,16.01,0.32,Asia Pacific,India
ORD-04423,CUST-0234,"June 8, 2024",COMPLETED,Partner Portal,37.78,0.02,Europe,Germany
ORD-04424,CUST-0258,2024-08-12,COMPLETED,Marketplace,43.77,0.24,Asia Pacific,Singapore
ORD-04425,CUST-0167,2024-11-02,Cancelled,Phone,6.94,0.24,North America,United States
ORD-04426,CUST-0433,2024-03-10,Completed,Website,3.01,0.32,Latin America,Argentina
ORD-04427,CUST-0258,2024-04-09,Pending,Website,37.46,0.23,Asia-Pacific,Singapore
ORD-04428,CUST-0105,2021-10-24,Completed,Phone,28.77,0.01,North America,Canada
ORD-04429,CUST-0383,2020-12-02,completed,Website,8.96,0.25,Africa,Ghana
ORD-04430,CUST-0442,2022-12-18,Completed,Marketplace,$26.28,0.33,North America,United States
ORD-04431,CUST-0266,2023-12-30,Completed,Marketplace,13.85,0.22,Asia Pacific,Japan
ORD-04432,CUST-0401,2022-03-24,Refunded,Partner Portal,41.61,0.23,Middle East,Qatar
ORD-04433,CUST-0372,2024-10-15,Cancelled,Marketplace,20.46,0.34,Latin America,Chile
ORD-04434,CUST-0167,2020-07-06,Completed,Website,34.22,0.17,North America,United States
ORD-04435,CUST-0084,2024-08-30,Cancelled,Phone,4.97,0.18,North America,United States
ORD-04436,CUST-0432,2022-10-16,Completed,Mobile App,$40.53,0.1,North America,United States
ORD-04437,CUST-0099,2023-05-06,Cancelled,In-Store,18.05,0.2,Latin America,Chile
ORD-04438,CUST-0393,2024-01-18,Completed,Phone,18.4,0.29,ME,UAE
ORD-04439,CUST-0243,2021-12-26,Completed,,19.99,0.34,Europe,Netherlands
ORD-04440,CUST-0220,7 June 2022,Cancelled,Website,34.63,0,North America,United States
ORD-04441,CUST-0316,2022-06-13,Completed,Mobile App,7.42,0.2,Africa,Kenya
ORD-04442,CUST-0358,2022-05-03,Cancelled,Mobile App,24.26,0.32,Asia Pacific,India
ORD-04443,CUST-0386,2022-07-18,Completed,,8.87,0.04,Latin America,Chile
ORD-04444,CUST-0396,2022-02-27,Pending,Mobile App,31.27,0.35,Asia Pacific,India
ORD-04445,CUST-0258,2022-11-13,Completed,Marketplace,37.13,0.2,Asia Pacific,Singapore
ORD-04446,CUST-0321,2024-10-10,Completed,Phone,13.33,0.19,Europe,United Kingdom
ORD-04447,CUST-0379,29 March 2021,Refunded,Website,8.06,0.32,Europe,United Kingdom
ORD-04448,CUST-0418,2024-04-25,Completed,Mobile App,7.58,0.29,Asia Pacific,Singapore
ORD-04449,CUST-0335,2022-10-20,Cancelled,Mobile App,15.55,0.34,Europe,Germany
ORD-04450,CUST-0425,2020-05-06,Cancelled,Partner Portal,6.26,0.26,North America,Canada
ORD-04451,CUST-0136,2020-12-13,Pending,In-Store,$20.32,0.28,Europe,Sweden
ORD-04452,CUST-0029,2020-01-12,Completed,Mobile App,33.27,0.34,Middle East,Saudi Arabia
ORD-04453,CUST-0320,2022-04-22,Completed,Marketplace,17.98,0.14,Middle East,UAE
ORD-04454,CUST-0077,2024-11-28,Completed,In-Store,9.13,1.1,Asia Pacific,Australia
ORD-04455,CUST-0451,2021-06-08,Completed,Phone,31.53,0.05,Middle East,Qatar
ORD-04456,CUST-0261,06/11/2023,Pending,Partner Portal,15.16,0.04,africa,Ghana
ORD-04457,CUST-0107,2021-08-11,Refunded,Partner Portal,36.5,0.33,Middle East,Saudi Arabia
ORD-04458,CUST-0327,2022-02-07,Refunded,Partner Portal,37.61,0.07,Middle East,Saudi Arabia
ORD-04459,CUST-0201,2022-12-31,Refunded,Partner Portal,29.3,0.09,Africa,Nigeria
ORD-04460,CUST-0341,"July 24, 2024",Pending,,38.67,0.35,Middle East,UAE
ORD-04461,CUST-0265,2021-08-09,Pending,In-Store,15.43,0.25,North America,United States
ORD-04462,CUST-0173,2023-12-05,Completed,Partner Portal,17.81,0.28,Europe,United Kingdom
ORD-04463,CUST-0395,2021-03-04,REFUNDED,Marketplace,40.24,0.19,Middle East,Qatar
ORD-04464,CUST-0301,2023-02-22,Refunded,,9.43,0.15,North America,United States
ORD-04465,CUST-0241,2020-10-15,Refunded,Mobile App,$32.58,0.34,Europe,Germany
ORD-04466,CUST-0051,2021-07-16,Completed,Marketplace,21.03,0.05,Middle East,Qatar
ORD-04467,CUST-0374,23 February 2023,Completed,Mobile App,8.91,0.27,Europe,France
ORD-04468,CUST-0144,2024-11-15,Refunded,Phone,30.37,0.11,Asia-Pacific,Japan
ORD-04469,CUST-0387,2021-08-13,Refunded,Website,24.39,0.12,Middle East ,Qatar
ORD-04470,CUST-0222,2022-10-24,Completed,Website,27.45,0.19,Asia-Pacific,India
ORD-04471,CUST-0128,2022-05-04,Pending,Marketplace,28.82,0.22,North America,United States
ORD-04472,CUST-0126,2023-10-11,Pending,In-Store,13.28,0.14,Latin America,Argentina
ORD-04473,CUST-0283,2020-08-14,Completed,Marketplace,26.81,0.02,Middle East,Saudi Arabia
ORD-04474,CUST-0274,19/03/2020,Completed,Mobile App,$10.94,0.15,North America,Canada
ORD-04475,CUST-0289,2024-03-12,Completed,Partner Portal,43.45,0.29,europe,Netherlands
ORD-04476,CUST-0352,2022-07-27,Completed,In-Store,25.5,0.12,Europe,France
ORD-04477,CUST-0253,2024-11-01,Completed,Marketplace,16.46,0.17,Africa,Nigeria
ORD-04478,CUST-0015,2024-11-29,Cancelled,Phone,25.98,0.1,Africa,Nigeria
ORD-04479,CUST-0208,2021-02-21,Refunded,Marketplace,28.04,0.01,Europe,Germany
ORD-04480,CUST-0382,13/08/2020,Completed,Website,13.52,0.15,Latin America,Brazil
ORD-04481,CUST-0363,2024-10-13,Refunded,Mobile App,8.04,0.25,Africa,Kenya
ORD-04482,CUST-0107,2024-07-08,completed,Partner Portal,13.44,0.26,Middle East,Saudi Arabia
ORD-04483,CUST-0015,2023-12-01,Cancelled,Marketplace,2.87,0.33,Africa,Nigeria
ORD-04484,CUST-0117,2020-05-04,Refunded,In-Store,19.29,0.23,europe,Germany
ORD-04485,CUST-0450,2021-11-22,Cancelled,Marketplace,26.15,0,European Region,France
ORD-04486,CUST-0113,2023-10-19,Completed,Marketplace,5.95,1.26,North America,United States
ORD-04487,CUST-0367,2023-04-16,Completed,In-Store,29.75,0.23,Middle East,UAE
ORD-04488,CUST-0378,2024-02-18,Refunded,In-Store,39.82,0.3,Middle East,Saudi Arabia
ORD-04489,CUST-0287,2024-12-07,Completed,Mobile App,30.93,0.04,North america ,Canada
ORD-04490,CUST-0432,2024-11-13,Completed,Marketplace,24.75,0.24,North America,United States
ORD-04491,CUST-0405,06/06/2021,Cancelled,Phone,31.87,0.1,Asia Pacific,Japan
ORD-04492,CUST-0372,03/30/2022,cancelled,Website,31.96,0.06,Latin America,Chile
ORD-04493,CUST-0105,07/28/2020,Completed,In-Store,26.75,0.2,North america ,Canada
ORD-04494,CUST-0320,2023-11-30,Refunded,Mobile App,11.66,0.02,Middle East ,UAE
ORD-04495,CUST-0079,2024-09-17,Completed,Phone,$27.43,0.33,Africa,South Africa
ORD-04496,CUST-0422,08/06/2022,Cancelled,Marketplace,8.1,0.02,North America,Canada
ORD-04497,CUST-0015,2022-01-29,Completed,Website,11.08,0.23,African Region,Nigeria
ORD-04498,CUST-0297,2021-03-03,Refunded,In-Store,33.51,0.15,Middle East,Qatar
ORD-04499,CUST-0206,2020-03-04,Cancelled,In-Store,2.45,1.34,Europe,Netherlands
ORD-04500,CUST-0461,06/07/2022,Completed,,22.32,0.34,Middle East,Qatar
ORD-04501,CUST-0084,2023-11-22,Completed,Partner Portal,$2.38,0.07,North America,United States
ORD-04502,CUST-0291,9 April 2024,Pending,In-Store,11.77,0.25,Middle East,UAE
ORD-04503,CUST-0284,2023-07-27,Pending,Website,37.47,0.17,North America,United States
ORD-04504,CUST-0181,2021-12-20,Completed,,38.2,0,North America,Mexico
ORD-04505,CUST-0016,2022-02-15,Completed,In-Store,27.8,0.29,North America,Mexico
ORD-04506,CUST-0307,03/03/2023,Refunded,Partner Portal,12.52,0.13,North America,Canada
ORD-04507,CUST-0282,2021-06-17,Completed,Website,20.01,0.15,Latin America,Argentina
ORD-04508,CUST-0444,2024-03-22,Pending,Website,23.64,0.03,Asia Pacific,Singapore
ORD-04509,CUST-0349,2020-06-09,Cancelled,Mobile App,25.14,0.17,Asia Pacific,South Korea
ORD-04510,CUST-0361,2021-09-11,Completed,Partner Portal,36.4,0.08,Latin America,Brazil
ORD-04511,CUST-0206,2020-07-20,Completed,Mobile App,24.61,0.03,europe,Netherlands
ORD-04512,CUST-0166,2024-08-11,Pending,In-Store,15.03,0.27,Latin America,Argentina
ORD-04513,CUST-0152,2023-11-08,REFUNDED,In-Store,36.47,0.08,Middle East,Saudi Arabia
ORD-04514,CUST-0068,03/24/2022,Completed,Partner Portal,$26.47,0.25,Europe,Sweden
ORD-04515,CUST-0031,2021-11-23,Completed,,27.68,0.18,NA Region,Mexico
ORD-04516,CUST-0180,2024-09-08,Refunded,Phone,13.57,0.23,North America,Mexico
ORD-04517,CUST-0382,2023-12-14,Completed,In-Store,39.45,0.34,Latin America,Brazil
ORD-04518,CUST-0352,04/21/2024,Refunded,Marketplace,33.71,0.01,Europe,France
ORD-04519,CUST-0056,2023-02-06,Refunded,Marketplace,22.36,1.37,Asia Pacific,Singapore
ORD-04520,CUST-0258,2024-06-21,Completed,Phone,5.63,0.02,Asia Pacific,Singapore
ORD-04521,CUST-0168,2023-11-22,Refunded,Website,35.97,0.03,North America,Canada
