item_id,order_id,product_id,product_name,category,quantity,quantity_flag,unit_price_USD,discount_pct,discount_pct_flag,line_total_USD
ITEM-010557,ORD-04803,PROD-0106,Cycling Helmet Pro,Sports,9,Valid entry,1257.89,5,Acceptable,10754.96
ITEM-010558,ORD-03215,PROD-0078,Dark Chocolate Box,Food and Beverage,3,Valid entry,538.02,5,Acceptable,1533.36
ITEM-010559,ORD-01491,PROD-0082,Dark Chocolate Box Pro,Food and Beverage,20,Valid entry,472.75,9,Acceptable,8604.05
ITEM-010560,ORD-01491,PROD-0083,Lip Balm Set Pro,Beauty,4,Valid entry,310.69,27,Acceptable,907.21
ITEM-010561,ORD-01491,PROD-0073,Green Tea Collection,Food and Beverage,7,Valid entry,482.30,14,Acceptable,2903.45
ITEM-010562,ORD-01491,PROD-0126,Wireless Headphones Pro,Electronics,3,Valid entry,425.58,6,Acceptable,1200.14
ITEM-010563,ORD-04635,PROD-0178,Gym Bag Pro,Sports,18,Valid entry,229.12,27,Acceptable,3010.64
ITEM-010564,ORD-04094,PROD-0077,Nuts & Seeds Mix,Food and Beverage,18,Valid entry,1002.34,3,Acceptable,17500.86
ITEM-010565,ORD-04094,PROD-0142,Cycling Helmet Pro,Sports,13,Valid entry,1066.85,11,Acceptable,12343.45
ITEM-010566,ORD-02109,PROD-0085,Data Analytics Guide Pro,Books,6,Valid entry,861.20,12,Acceptable,4547.14
ITEM-010567,ORD-02109,PROD-0058,Nail Polish Set,Beauty,4,Valid entry,372.61,10,Acceptable,1341.40
ITEM-010568,ORD-02109,PROD-0138,Perfume 50ml Pro,Beauty,4,Valid entry,1325.71,17,Acceptable,4401.36
ITEM-010569,ORD-02109,PROD-0028,Backpack,Apparel,20,Valid entry,621.89,23,Acceptable,9577.11
ITEM-010570,ORD-00057,PROD-0033,Robot Vacuum,Home and Garden,12,Valid entry,1014.56,21,Acceptable,9618.03
ITEM-010571,ORD-00057,PROD-0011,Project Management Suite,SOFTWARE,15,Valid entry,947.94,18,Acceptable,11659.66
ITEM-010572,ORD-02606,PROD-0109,Financial Freedom Pro,Books,1,Valid entry,1601.89,12,Acceptable,1409.66
ITEM-010573,ORD-02606,PROD-0167,Makeup Brush Set Pro,Beauty,10,Valid entry,2625.63,18,Acceptable,21530.17
ITEM-010574,ORD-02606,PROD-0200,Data Analytics Guide Pro,Books,17,Valid entry,672.78,25,Acceptable,8577.94
ITEM-010575,ORD-02327,PROD-0043,Protein Powder,Sports,7,Valid entry,345.71,37,Acceptable,1524.58
ITEM-010576,ORD-04719,PROD-0003,Bluetooth Speaker,Electronics,2,Valid entry,117.98,6,Acceptable,221.80
ITEM-010577,ORD-04719,PROD-0140,Bed Sheets Pro,Home and Garden,6,Valid entry,1071.89,19,Acceptable,5209.39
ITEM-010578,ORD-04719,PROD-0199,Makeup Brush Set Pro,Beauty,16,Valid entry,3414.28,27,Acceptable,39878.79
ITEM-010579,ORD-00164,PROD-0005,Webcam HD,Electronics,5,Valid entry,695.37,35,Acceptable,2259.95
ITEM-010580,ORD-00164,PROD-0140,Bed Sheets Pro,Home and Garden,10,Valid entry,1071.89,37,Acceptable,6752.91
ITEM-010581,ORD-00164,PROD-0018,Cloud Storage,Software,1,Valid entry,1471.32,22,Acceptable,NULL
ITEM-010582,ORD-01882,PROD-0028,Backpack,Apparel,10,Valid entry,621.89,1,Acceptable,NULL
ITEM-010583,ORD-01395,PROD-0096,Robot Vacuum Pro,Home and Garden,7,Valid entry,1308.53,2,Acceptable,8976.52
ITEM-010584,ORD-01395,PROD-0120,Foam Roller Pro,Sport,12,Valid entry,3490.02,15,Acceptable,35598.20
ITEM-010585,ORD-01395,PROD-0066,SQL Deep Dive,Books,6,Valid entry,2840.66,19,Acceptable,13805.61
ITEM-010586,ORD-04180,PROD-0127,Desk Lamp Pro,Home and Garden,1,Valid entry,50.58,6,Acceptable,47.55
ITEM-010587,ORD-04180,PROD-0122,Video Conferencing Pro,Software,11,Valid entry,2447.65,32,Acceptable,18308.42
ITEM-010588,ORD-04180,PROD-0198,Vitamin C Serum Pro,Beauty,15,Valid entry,826.67,135,Review Recommended,11904.05
ITEM-010589,ORD-04180,PROD-0043,Protein Powder,Sports,4,Valid entry,345.71,17,Acceptable,NULL
ITEM-010590,ORD-04707,PROD-0146,Design Software Pro,Software,16,Valid entry,723.98,21,Acceptable,9151.11
ITEM-010591,ORD-02542,PROD-0090,Winter Coat Pro,Apparel,17,Valid entry,1531.24,3,Acceptable,25250.15
ITEM-010592,ORD-04218,PROD-0087,Hair Dryer Pro,Beauty,3,Valid entry,957.33,2,Acceptable,2814.55
ITEM-010593,ORD-04218,PROD-0110,Design Software Pro,Software,7,Valid entry,847.18,33,Acceptable,3973.27
ITEM-010594,ORD-03979,PROD-0061,Data Analytics Guide,Books,19,Valid entry,706.17,3,Acceptable,13014.71
ITEM-010595,ORD-03979,PROD-0088,Leadership Principles Pro,Books,6,Valid entry,805.36,24,Acceptable,3672.44
ITEM-010596,ORD-03979,PROD-0038,Wall Art,Home and Garden,12,Valid entry,1162.29,15,Acceptable,11855.36
ITEM-010597,ORD-03979,PROD-0011,Project Management Suite,Software,5,Valid entry,947.94,38,Acceptable,2938.61
ITEM-010598,ORD-03881,PROD-0173,Wireless Headphones Pro,Electronics,3,Valid entry,581.83,18,Acceptable,1431.30
ITEM-010599,ORD-03881,PROD-0097,Hot Sauce Bundle Pro,Food and Beverage,5,Valid entry,1311.29,19,Acceptable,5310.72
ITEM-010600,ORD-03881,PROD-0100,Dark Chocolate Box Pro,Food and Beverage,20,Valid entry,594.75,19,Acceptable,NULL
ITEM-010601,ORD-03881,PROD-0029,Baseball Cap,Apparel,9,Valid entry,NULL,37,Acceptable,NULL
ITEM-010602,ORD-03270,PROD-0172,Desk Lamp Pro,Home and Garden,1,Valid entry,46.39,14,Acceptable,39.90
ITEM-010603,ORD-03270,PROD-0008,Monitor 27in,Electronics,6,Valid entry,142.16,31,Acceptable,588.54
ITEM-010604,ORD-01211,PROD-0016,HR Management System,Software,14,Valid entry,1658.34,28,Acceptable,NULL
ITEM-010605,ORD-02333,PROD-0093,Financial Freedom Pro,Books,18,Valid entry,NULL,22,Acceptable,19067.02
ITEM-010606,ORD-00340,PROD-0028,Backpack,Apparel,3,Valid entry,621.89,21,Acceptable,1473.88
ITEM-010607,ORD-00340,PROD-0016,HR Management System,Software,6,Valid entry,1658.34,36,Acceptable,6368.03
ITEM-010608,ORD-00340,PROD-0105,Sunglasses Pro,Apparel,14,Valid entry,814.10,13,Acceptable,NULL
ITEM-010609,ORD-00340,PROD-0064,Leadership Principles,Books,8,Valid entry,806.00,7,Acceptable,NULL
ITEM-010610,ORD-04688,PROD-0072,Protein Bars 12pk,Food and Beverage,10,Valid entry,1658.51,21,Acceptable,13102.23
ITEM-010611,ORD-04688,PROD-0164,Jump Rope Pro,Sports,14,Valid entry,131.56,34,Acceptable,1215.61
ITEM-010612,ORD-03579,PROD-0183,Mechanical Keyboard Pro,Electronics,13,Valid entry,1366.91,10,Acceptable,15992.85
ITEM-010613,ORD-03579,PROD-0187,SQL Deep Dive Pro,Books,16,Valid entry,3875.59,22,Acceptable,48367.36
ITEM-010614,ORD-03579,PROD-0053,Hair Dryer,Beauty,13,Valid entry,1169.24,19,Acceptable,12312.10
ITEM-010615,ORD-02324,PROD-0018,Cloud Storage,Software,2,Valid entry,NULL,33,Acceptable,NULL
ITEM-010616,ORD-02324,PROD-0083,Lip Balm Set Pro,Beauty,5,Valid entry,310.69,14,Acceptable,1335.97
ITEM-010617,ORD-02324,PROD-0096,Robot Vacuum Pro,Home and Garden,8,Valid entry,1308.53,6,Acceptable,9840.15
ITEM-010618,ORD-02324,PROD-0199,Makeup Brush Set Pro,Beauty,-8,Entry Error - Review,3414.28,16,Acceptable,34415.94
ITEM-010619,ORD-04080,PROD-0079,Energy Drink Pack,Food and Beverage,13,Valid entry,1871.84,33,Acceptable,16303.73
ITEM-010620,ORD-00359,PROD-0090,Winter Coat Pro,Apparel,10,Valid entry,1531.24,39,Acceptable,9340.56
ITEM-010621,ORD-00359,PROD-0150,Mechanical Keyboard Pro,Electronics,19,Valid entry,1592.88,131,Review Recommended,20580.01
ITEM-010622,ORD-04956,PROD-0045,Foam Roller,Sports,15,Valid entry,NULL,16,Acceptable,39915.67
ITEM-010623,ORD-04956,PROD-0148,Wall Art Pro,Home and Garden,10,Valid entry,1318.36,23,Acceptable,10151.37
ITEM-010624,ORD-01459,PROD-0016,HR Management System,Software,6,Valid entry,1658.34,8,Acceptable,9154.04
ITEM-010625,ORD-01459,PROD-0138,Perfume 50ml Pro,Beauty,2,Valid entry,1325.71,28,Acceptable,1909.02
ITEM-010626,ORD-04857,PROD-0110,Design Software Pro,Software,13,Valid entry,847.18,36,Acceptable,7048.54
ITEM-010627,ORD-03719,PROD-0086,Running Shoes Pro,Apparel,-6,Entry Error - Review,392.61,6,Acceptable,6642.96
ITEM-010628,ORD-03719,PROD-0022,Casual T-Shirt,Apparel,16,Valid entry,263.25,6,Acceptable,3959.28
ITEM-010629,ORD-03719,PROD-0123,Laptop Stand Pro,Electronics,11,Valid entry,55.29,3,Acceptable,589.94
ITEM-010630,ORD-03435,PROD-0027,Dress Shoes,Apparel,7,Valid entry,632.94,21,Acceptable,3500.16
ITEM-010631,ORD-04435,PROD-0030,Sunglasses,Apparel,10,Valid entry,685.18,29,Acceptable,4864.78
ITEM-010632,ORD-04435,PROD-0035,Garden Hose,Home and Garden,10,Valid entry,249.63,33,Acceptable,NULL
ITEM-010633,ORD-01007,PROD-0169,Portable Charger Pro,Electronics,16,Valid entry,410.99,6,Acceptable,6181.29
ITEM-010634,ORD-03293,PROD-0025,Sports Leggings,Apparel,4,Valid entry,1270.62,28,Acceptable,3659.39
ITEM-010635,ORD-03293,PROD-0182,Coffee Maker Pro,Home and Garden,16,Valid entry,1789.99,15,Acceptable,24343.86
ITEM-010636,ORD-03293,PROD-0062,Python for Beginners,Book,14,Valid entry,997.77,25,Acceptable,10476.58
ITEM-010637,ORD-03293,PROD-0088,Leadership Principles Pro,Books,20,Valid entry,805.36,1,Acceptable,15946.13
ITEM-010638,ORD-00491,PROD-0161,Hot Sauce Bundle Pro,Food and Beverage,15,Valid entry,1006.11,33,Acceptable,10111.41
ITEM-010639,ORD-00491,PROD-0164,Jump Rope Pro,Sports,16,Valid entry,131.56,30,Acceptable,NULL
ITEM-010640,ORD-00491,PROD-0155,CRM Platform Pro,Software,3,Valid entry,509.71,0,Acceptable,1529.13
ITEM-010641,ORD-03803,PROD-0002,Smart Watch,Electronics,2,Valid entry,1070.87,28,Acceptable,1542.05
ITEM-010642,ORD-03803,PROD-0070,AI Fundamentals,Books,16,Valid entry,198.30,3,Acceptable,3077.62
ITEM-010643,ORD-03803,PROD-0191,Garden Hose Pro,Home and Garden,16,Valid entry,338.86,17,Acceptable,NULL
ITEM-010644,ORD-03803,PROD-0021,Running Shoes,Apparel,3,Valid entry,467.63,22,Acceptable,1094.25
ITEM-010645,ORD-04982,PROD-0114,Moisturiser SPF50 Pro,Beauty,14,Valid entry,1899.07,35,Acceptable,17281.54
ITEM-010646,ORD-03969,PROD-0007,Gaming Mouse,Electronics,10,Valid entry,1421.71,40,Acceptable,8530.26
ITEM-010647,ORD-03969,PROD-0044,Jump Rope,Sports,16,Valid entry,129.09,30,Acceptable,1445.81
ITEM-010648,ORD-03969,PROD-0090,Winter Coat Pro,Apparel,3,Valid entry,1531.24,3,Acceptable,4455.91
ITEM-010649,ORD-03038,PROD-0115,Smart Thermostat Pro,Home and Garden,8,Valid entry,618.21,3,Acceptable,4797.31
ITEM-010650,ORD-03038,PROD-0040,Storage Ottoman,Home and Garden,16,Valid entry,2043.74,4,Acceptable,31391.85
ITEM-010651,ORD-03038,PROD-0040,Storage Ottoman,Home and Garden,4,Valid entry,2043.74,26,Acceptable,6049.47
ITEM-010652,ORD-03038,PROD-0180,Sunglasses Pro,Apparel,14,Valid entry,683.34,5,Acceptable,9088.42
ITEM-010653,ORD-04444,PROD-0052,Vitamin C Serum,Beauty,18,Valid entry,726.02,39,Acceptable,7971.70
ITEM-010654,ORD-04444,PROD-0034,Smart Thermostat,Home and Garden,5,Valid entry,669.46,37,Acceptable,2108.80
ITEM-010655,ORD-03068,PROD-0069,Growth Hacking,Books,13,Valid entry,910.45,4,Acceptable,11362.42
ITEM-010656,ORD-03068,PROD-0104,Hot Sauce Bundle Pro,Food and Beverage,5,Valid entry,1314.76,27,Acceptable,4798.87
ITEM-010657,ORD-03068,PROD-0112,Nuts & Seeds Mix Pro,Food and Beverage,9,Valid entry,1330.62,16,Acceptable,10059.49
ITEM-010658,ORD-03068,PROD-0034,Smart Thermostat,Home and Garden,14,Valid entry,669.46,27,Acceptable,6841.88
ITEM-010659,ORD-04949,PROD-0063,Marketing Mastery,Books,7,Valid entry,2080.85,5,Acceptable,13837.65
ITEM-010660,ORD-04949,PROD-0052,Vitamin C Serum,Beauty,9,Valid entry,726.02,37,Acceptable,4116.53
ITEM-010661,ORD-01253,PROD-0156,Protein Powder v2,Sports,13,Valid entry,335.04,3,Acceptable,NULL
ITEM-010662,ORD-01253,PROD-0059,Shampoo & Conditioner,Beauty,18,Valid entry,1389.29,31,Acceptable,17254.98
ITEM-010663,ORD-01253,PROD-0137,Air Purifier Pro,Home and Garden,5,Valid entry,2331.88,4,Acceptable,11193.02
ITEM-010664,ORD-00695,PROD-0099,Premium Coffee Beans Pro,Food and Beverage,12,Valid entry,424.25,1,Acceptable,5040.09
ITEM-010665,ORD-00695,PROD-0088,Leadership Principles Pro,Books,5,Valid entry,805.36,37,Acceptable,2536.88
ITEM-010666,ORD-00272,PROD-0052,Vitamin C Serum,Beauty,2,Valid entry,726.02,116,Review Recommended,1248.75
ITEM-010667,ORD-00272,PROD-0086,Running Shoes Pro,Apparel,1,Valid entry,392.61,33,Acceptable,263.05
ITEM-010668,ORD-00272,PROD-0182,Coffee Maker Pro,Home and Garden,3,Valid entry,1789.99,2,Acceptable,5262.57
ITEM-010669,ORD-02342,PROD-0058,Nail Polish Set,Beauty,3,Valid entry,372.61,22,Acceptable,871.91
ITEM-010670,ORD-02342,PROD-0008,Monitor 27in,Electronics,12,Valid entry,142.16,122,Review Recommended,NULL
ITEM-010671,ORD-02578,PROD-0007,Gaming Mouse,Electronics,4,Valid entry,1421.71,39,Acceptable,3468.97
ITEM-010672,ORD-02578,PROD-0157,Analytics Tool Pro,Software,15,Valid entry,1897.69,36,Acceptable,18217.82
ITEM-010673,ORD-03909,PROD-0059,Shampoo & Conditioner,Beauty,20,Valid entry,NULL,34,Acceptable,18338.63
ITEM-010674,ORD-03909,PROD-0081,Webcam HD Pro,Electronics,14,Valid entry,846.49,30,Acceptable,8295.60
ITEM-010675,ORD-00934,PROD-0097,Hot Sauce Bundle Pro,Food and Beverage,-1,Entry Error - Review,1311.29,33,Acceptable,5271.39
ITEM-010676,ORD-04677,PROD-0013,Analytics Tool,Software,10,Valid entry,2148.49,16,Acceptable,18047.32
ITEM-010677,ORD-04677,PROD-0009,Laptop Stand,Electronics,3,Valid entry,43.95,21,Acceptable,104.16
ITEM-010678,ORD-04677,PROD-0060,Makeup Brush Set,Beauty,2,Valid entry,2450.90,23,Acceptable,3774.39
ITEM-010679,ORD-04677,PROD-0137,Air Purifier Pro,Home and Garden,5,Valid entry,2331.88,39,Acceptable,7112.23
ITEM-010680,ORD-04517,PROD-0137,Air Purifier Pro,Home and Garden,20,Valid entry,2331.88,29,Acceptable,33112.70
ITEM-010681,ORD-04517,PROD-0183,Mechanical Keyboard Pro,Electronics,14,Valid entry,1366.91,2,Acceptable,18754.01
ITEM-010682,ORD-04517,PROD-0091,Wall Art Pro,Home and Garden,12,Valid entry,1457.61,12,Acceptable,15392.36
ITEM-010683,ORD-04517,PROD-0050,Cycling Helmet,Sport,1,Valid entry,1184.49,32,Acceptable,805.45
ITEM-010684,ORD-03799,PROD-0166,Product Management v2,Books,6,Valid entry,557.83,2,Acceptable,3280.04
ITEM-010685,ORD-03799,PROD-0015,Email Marketing Tool,Software,19,Valid entry,997.69,26,Acceptable,14027.52
ITEM-010686,ORD-03799,PROD-0094,Growth Hacking Pro,Books,19,Valid entry,1026.12,39,Acceptable,11892.73
ITEM-010687,ORD-03799,PROD-0093,Financial Freedom Pro,Books,16,Valid entry,1358.05,27,Acceptable,15862.02
ITEM-010688,ORD-03885,PROD-0068,Product Management,Books,9,Valid entry,406.78,7,Acceptable,3404.75
ITEM-010689,ORD-01578,PROD-0034,Smart Thermostat,Home and Garden,16,Valid entry,669.46,19,Acceptable,8676.20
ITEM-010690,ORD-01578,PROD-0009,Laptop Stand,Electronics,14,Valid entry,43.95,8,Acceptable,566.08
ITEM-010691,ORD-01578,PROD-0081,Webcam HD Pro,Electronics,5,Valid entry,846.49,16,Acceptable,3555.26
ITEM-010692,ORD-01238,PROD-0090,Winter Coat Pro,Apparel,7,Valid entry,1531.24,27,Acceptable,7824.64
ITEM-010693,ORD-01238,PROD-0131,Design Thinking Pro,Books,3,Valid entry,880.31,11,Acceptable,2350.43
ITEM-010694,ORD-02079,PROD-0054,Electric Toothbrush,Beauty,7,Valid entry,1315.46,31,Acceptable,6353.67
ITEM-010695,ORD-01479,PROD-0131,Design Thinking Pro,Books,8,Valid entry,880.31,30,Acceptable,4929.74
ITEM-010696,ORD-01479,PROD-0195,Robot Vacuum Pro,Home and Garden,8,Valid entry,NULL,20,Acceptable,6439.36
ITEM-010697,ORD-01479,PROD-0086,Running Shoes Pro,Apparel,3,Valid entry,392.61,25,Acceptable,883.37
ITEM-010698,ORD-04305,PROD-0012,CRM Platform,Software,19,Valid entry,558.51,21,Acceptable,8383.24
ITEM-010699,ORD-04305,PROD-0199,Makeup Brush Set Pro,Beauty,9,Valid entry,3414.28,1,Acceptable,30421.23
ITEM-010700,ORD-02810,PROD-0186,Security Suite Pro,Software,20,Valid entry,2016.16,3,Acceptable,39113.50
ITEM-010701,ORD-02810,PROD-0138,Perfume 50ml Pro,Beauty,8,Valid entry,1325.71,13,Acceptable,9226.94
ITEM-010702,ORD-02810,PROD-0136,Cycling Helmet Pro,Sports,1,Valid entry,1098.60,13,Acceptable,955.78
ITEM-010703,ORD-02810,PROD-0154,Dress Shoes Pro,Apparel,14,Valid entry,559.43,14,Acceptable,6735.54
ITEM-010704,ORD-00234,PROD-0069,Growth Hacking,Books,20,Valid entry,910.45,8,Acceptable,16752.28
ITEM-010705,ORD-04435,PROD-0004,USB-C Hub,Electronics,14,Valid entry,2263.48,21,Acceptable,25034.09
ITEM-010706,ORD-04435,PROD-0175,Moisturiser SPF50 Pro,Beauty,17,Valid entry,1344.19,1,Acceptable,NULL
ITEM-010707,ORD-00531,PROD-0154,Dress Shoes Pro,Apparrel,8,Valid entry,559.43,30,Acceptable,3132.81
ITEM-010708,ORD-04416,PROD-0081,Webcam HD Pro,Electroncs,9,Valid entry,846.49,17,Acceptable,6323.28
ITEM-010709,ORD-04416,PROD-0177,Jump Rope Pro,Sports,14,Valid entry,135.15,18,Acceptable,1551.52
ITEM-010710,ORD-01955,PROD-0069,Growth Hacking,Books,7,Valid entry,910.45,35,Acceptable,4142.55
ITEM-010711,ORD-00488,PROD-0095,Bed Sheets Pro,Home and Garden,14,Valid entry,1260.77,28,Acceptable,12708.56
ITEM-010712,ORD-02152,PROD-0135,Bed Sheets Pro,Home and Garden,5,Valid entry,NULL,37,Acceptable,3476.72
ITEM-010713,ORD-02152,PROD-0007,Gaming Mouse,Electronics,12,Valid entry,1421.71,5,Acceptable,16207.49
ITEM-010714,ORD-02399,PROD-0148,Wall Art Pro,Home and Garden,6,Valid entry,1318.36,28,Acceptable,5695.32
ITEM-010715,ORD-02429,PROD-0124,Growth Hacking Pro,Books,17,Valid entry,855.22,26,Acceptable,10758.67
ITEM-010716,ORD-02429,PROD-0192,Nail Polish Set Pro,Beauty,13,Valid entry,469.83,15,Acceptable,NULL
ITEM-010717,ORD-01682,PROD-0096,Robot Vacuum Pro,Home and Garden,2,Valid entry,1308.53,32,Acceptable,NULL
ITEM-010718,ORD-01682,PROD-0126,Wireless Headphones Pro,Electronics,4,Valid entry,425.58,18,Acceptable,1395.90
ITEM-010719,ORD-01682,PROD-0052,Vitamin C Serum,Beauty,18,Valid entry,726.02,16,Acceptable,10977.42
ITEM-010720,ORD-01682,PROD-0123,Laptop Stand Pro,Electronics,8,Valid entry,55.29,30,Acceptable,309.62
ITEM-010721,ORD-03975,PROD-0058,Nail Polish Set,Beauty,2,Valid entry,372.61,21,Acceptable,588.72
ITEM-010722,ORD-03975,PROD-0149,Lip Balm Set Pro,Beauty,17,Valid entry,231.82,40,Acceptable,2364.56
ITEM-010723,ORD-03975,PROD-0004,USB-C Hub,Electronics,5,Valid entry,NULL,19,Acceptable,9167.09
ITEM-010724,ORD-00430,PROD-0132,Business Jacket Pro,Apparel,18,Valid entry,1511.13,25,Acceptable,20400.26
ITEM-010725,ORD-03259,PROD-0122,Video Conferencing Pro,Software,19,Valid entry,2447.65,3,Acceptable,NULL
ITEM-010726,ORD-03259,PROD-0001,Wireless Headphones,Electronics,20,Valid entry,438.78,35,Acceptable,5704.14
ITEM-010727,ORD-03259,PROD-0139,Moisturiser SPF50 Pro,Beauty,15,Valid entry,NULL,31,Acceptable,19276.88
ITEM-010728,ORD-03259,PROD-0017,Design Software,Software,5,Valid entry,819.73,30,Acceptable,2869.05
ITEM-010729,ORD-00438,PROD-0183,Mechanical Keyboard Pro,Electronics,16,Valid entry,1366.91,32,Acceptable,14871.98
ITEM-010730,ORD-00438,PROD-0151,Bluetooth Speaker Pro,Electronics,12,Valid entry,118.53,40,Acceptable,853.42
ITEM-010731,ORD-00438,PROD-0118,Foam Roller Pro,Sports,15,Valid entry,4306.63,0,Acceptable,64599.45
ITEM-010732,ORD-03804,PROD-0001,Wireless Headphones,Electronics,12,Valid entry,438.78,22,Acceptable,4106.98
ITEM-010733,ORD-03804,PROD-0052,Vitamin C Serum,Beauty,9,Valid entry,726.02,9,Acceptable,5946.10
ITEM-010734,ORD-03804,PROD-0004,USB-C Hub,Electronics,7,Valid entry,2263.48,116,Review Recommended,15685.92
ITEM-010735,ORD-02048,PROD-0110,Design Software Pro,Software,7,Valid entry,847.18,12,Acceptable,5218.63
ITEM-010736,ORD-02048,PROD-0021,Running Shoes,Apparel,7,Valid entry,467.63,39,Acceptable,1996.78
ITEM-010737,ORD-03724,PROD-0002,Smart Watch,Electronics,12,Valid entry,1070.87,25,Acceptable,9637.83
ITEM-010738,ORD-03724,PROD-0023,Business Jacket,Apparel,9,Valid entry,1140.19,30,Acceptable,7183.20
ITEM-010739,ORD-03724,PROD-0166,Product Management v2,Books,12,Valid entry,557.83,38,Acceptable,4150.26
ITEM-010740,ORD-04153,PROD-0186,Security Suite Pro,Software,3,Valid entry,2016.16,29,Acceptable,4294.42
ITEM-010741,ORD-03353,PROD-0180,Sunglasses Pro,Apparel,16,Valid entry,683.34,3,Acceptable,10605.44
ITEM-010742,ORD-03353,PROD-0180,Sunglasses Pro,Apparel,7,Valid entry,683.34,37,Acceptable,3013.53
ITEM-010743,ORD-03353,PROD-0171,HR Management System Pro,Software,4,Valid entry,1930.86,7,Acceptable,7182.80
ITEM-010744,ORD-00152,PROD-0099,Premium Coffee Beans Pro,Food and Beverage,8,Valid entry,424.25,38,Acceptable,2104.28
ITEM-010745,ORD-00152,PROD-0191,Garden Hose Pro,Home and Garden,12,Valid entry,338.86,20,Acceptable,3253.06
ITEM-010746,ORD-00931,PROD-0123,Laptop Stand Pro,Electronics,12,Valid entry,55.29,40,Acceptable,398.09
ITEM-010747,ORD-00931,PROD-0132,Business Jacket Pro,Apparel,11,Valid entry,1511.13,18,Acceptable,13630.39
ITEM-010748,ORD-00931,PROD-0170,Vitamin C Serum Pro,Beauty,13,Valid entry,862.09,7,Acceptable,10422.67
ITEM-010749,ORD-01942,PROD-0079,Energy Drink Pack,Food and Beverage,2,Valid entry,1871.84,39,Acceptable,2283.64
ITEM-010750,ORD-03401,PROD-0050,Cycling Helmet,Sports,13,Valid entry,1184.49,7,Acceptable,14320.48
ITEM-010751,ORD-03401,PROD-0159,USB-C Hub Pro,Electronics,4,Valid entry,2734.41,24,Acceptable,8312.61
ITEM-010752,ORD-03401,PROD-0095,Bed Sheets Pro,Home and Garden,1,Valid entry,1260.77,4,Acceptable,1210.34
ITEM-010753,ORD-03401,PROD-0145,Premium Coffee Beans Pro,Food and Beverage,-2,Entry Error - Review,464.46,138,Review Recommended,5917.22
ITEM-010754,ORD-03644,PROD-0101,Yoga Mat Pro,Sports,15,Valid entry,1956.47,17,Acceptable,24358.05
ITEM-010755,ORD-03469,PROD-0143,Smoothie Mix Pro,Food and Beverage,10,Valid entry,841.22,22,Acceptable,6561.52
ITEM-010756,ORD-03469,PROD-0167,Makeup Brush Set Pro,Beauty,19,Valid entry,2625.63,14,Acceptable,42902.79
ITEM-010757,ORD-03469,PROD-0159,USB-C Hub Pro,Electronics,14,Valid entry,NULL,2,Acceptable,37516.11
ITEM-010758,ORD-03469,PROD-0159,USB-C Hub Pro,Electronics,20,Valid entry,2734.41,17,Acceptable,45391.21
ITEM-010759,ORD-04231,PROD-0157,Analytics Tool Pro,Software,17,Valid entry,1897.69,20,Acceptable,25808.58
ITEM-010760,ORD-04231,PROD-0025,Sports Leggings,Apparel,3,Valid entry,1270.62,29,Acceptable,2706.42
ITEM-010761,ORD-01562,PROD-0173,Wireless Headphones Pro,Electronics,17,Valid entry,581.83,26,Acceptable,7319.42
ITEM-010762,ORD-01562,PROD-0047,Gym Bag,Sports,4,Valid entry,247.22,37,Acceptable,622.99
ITEM-010763,ORD-01562,PROD-0120,Foam Roller Pro,Sports,17,Valid entry,3490.02,17,Acceptable,49244.18
ITEM-010764,ORD-01562,PROD-0007,Gaming Mouse,Electronics,18,Valid entry,1421.71,10,Acceptable,23031.70
