order_id,customer_id,order_date,order_status,sales_channel,shipping_cost_USD,discount_pct,discount_pct_flag,region,country
ORD-03862,CUST-0285,2022-01-28,Completed,Phone,22.17,22,Acceptable,Middle East,UAE
ORD-03863,CUST-0032,2023-08-24,Completed,Mobile App,35.21,22,Acceptable,Europe,Netherlands
ORD-03864,CUST-0315,2023-06-05,Pending,Website,1.68,5,Acceptable,Africa,Nigeria
ORD-03865,CUST-0321,2023-01-31,Pending,Website,23.78,23,Acceptable,Europe,United Kingdom
ORD-03866,CUST-0355,2020-02-22,Refunded,Phone,20.80,30,Acceptable,Africa,Ghana
ORD-03867,CUST-0340,2021-06-29,Pending,Website,2.87,142,Review Recommended,Africa,Ghana
ORD-03868,CUST-0340,2022-10-07,Cancelled,Marketplace,4.81,3,Acceptable,Africa,Ghana
ORD-03869,CUST-0081,2020-11-30,Cancelled,Phone,39.37,1,Acceptable,North America,Mexico
ORD-03870,CUST-0340,2023-03-09,Completed,Phone,22.51,30,Acceptable,Africa,Ghana
ORD-03871,CUST-0010,2023-01-04,Refunded,Mobile App,40.86,13,Acceptable,Latin America,Chile
ORD-03872,CUST-0401,2022-05-09,Refunded,Website,7.45,1,Acceptable,Middle East,Qatar
ORD-03873,CUST-0213,2021-07-10,Completed,Phone,31.78,28,Acceptable,Middle East,Qatar
ORD-03874,CUST-0176,2023-10-12,Cancelled,Phone,31.74,28,Acceptable,Europe,Spain
ORD-03875,CUST-0103,2023-04-17,Refunded,In-Store,16.41,23,Acceptable,North America,Canada
ORD-03876,CUST-0477,2022-08-16,Completed,Website,11.28,29,Acceptable,Europe,Germany
ORD-03877,CUST-0067,2023-12-07,Completed,In-Store,40.57,9,Acceptable,Africa,Ghana
ORD-03878,CUST-0225,2021-11-01,Refunded,Partner Portal,0.30,16,Acceptable,North America,Canada
ORD-03879,CUST-0038,2021-12-06,Cancelled,Partner Portal,35.63,9,Acceptable,Africa,South Africa
ORD-03880,CUST-0185,2021-08-08,Pending,Website,34.24,18,Acceptable,Europe,Netherlands
ORD-03881,CUST-0379,2024-01-15,Completed,Website,31.38,7,Acceptable,Europe,United Kingdom
ORD-03882,CUST-0182,2024-08-26,Pending,Phone,29.88,24,Acceptable,Latin America,Colombia
ORD-03883,CUST-0213,2020-10-18,Completed,Website,15.91,5,Acceptable,Middle East,Qatar
ORD-03884,CUST-0133,2023-04-17,Pending,Marketplace,32.88,3,Acceptable,Africa,Ghana
ORD-03885,CUST-0216,2024-12-25,Completed,Website,20.55,20,Acceptable,Africa,Kenya
ORD-03886,CUST-0402,2023-12-31,Pending,Mobile App,15.78,20,Acceptable,Africa,Nigeria
ORD-03887,CUST-0002,2023-01-11,Cancelled,In-Store,29.45,5,Acceptable,Middle East,Qatar
ORD-03888,CUST-0089,2022-06-11,Refunded,Marketplace,28.16,28,Acceptable,Europe,Sweden
ORD-03889,CUST-0026,2023-01-13,Cancelled,Mobile App,22.73,11,Acceptable,Africa,South Africa
ORD-03890,CUST-0105,2024-07-26,Refunded,Mobile App,43.80,18,Acceptable,North America,Canada
ORD-03891,CUST-0017,2021-10-05,Refunded,Mobile App,6.48,122,Review Recommended,Middle East,Saudi Arabia
ORD-03892,CUST-0210,2020-06-10,Completed,In-Store,8.12,34,Acceptable,Europe,Germany
ORD-03893,CUST-0297,2021-11-21,Completed,In-Store,22.05,31,Acceptable,Middle East,Qatar
ORD-03894,CUST-0207,2021-08-12,Pending,Mobile App,26.39,30,Acceptable,Europe,United Kingdom
ORD-03895,CUST-0175,2020-09-16,Cancelled,Website,24.14,26,Acceptable,Africa,Ghana
ORD-03896,CUST-0188,2020-12-01,Cancelled,Website,27.76,10,Acceptable,Africa,South Africa
ORD-03897,CUST-0452,2020-05-12,Completed,Website,35.70,0,Acceptable,Latin America,Brazil
ORD-03898,CUST-0070,2024-08-13,Refunded,Mobile App,34.01,3,Acceptable,Middle East,Qatar
ORD-03899,CUST-0459,2022-01-25,Cancelled,Marketplace,29.09,34,Acceptable,Europe,Spain
ORD-03900,CUST-0023,2022-06-15,Cancelled,In-Store,33.49,25,Acceptable,Middle East,Saudi Arabia
ORD-03901,CUST-0050,2022-08-15,Completed,Website,38.61,30,Acceptable,Latin America,Chile
ORD-03902,CUST-0181,2021-10-03,Cancelled,Website,6.74,9,Acceptable,North America,Mexico
ORD-03903,CUST-0371,2022-08-20,Pending,Website,27.17,22,Acceptable,North America,United States
ORD-03904,CUST-0464,2024-10-17,Completed,Unknown,37.83,6,Acceptable,Europe,Netherlands
ORD-03905,CUST-0295,2024-08-17,Pending,Phone,41.22,10,Acceptable,Europe,France
ORD-03906,CUST-0015,2020-11-13,Completed,Website,24.75,24,Acceptable,Africa,Nigeria
ORD-03907,CUST-0288,2020-10-17,Completed,Phone,26.36,9,Acceptable,Africa,Kenya
ORD-03908,CUST-0200,2022-02-06,Pending,Partner Portal,39.99,13,Acceptable,North America,United States
ORD-03909,CUST-0254,2020-08-22,Refunded,Partner Portal,44.70,10,Acceptable,Asia Pacific,Singapore
ORD-03910,CUST-0114,2022-08-27,Cancelled,Mobile App,36.75,6,Acceptable,Europe,United Kingdom
ORD-03911,CUST-0018,2024-06-16,Refunded,Partner Portal,41.19,12,Acceptable,Africa,Ghana
ORD-03912,CUST-0044,2024-07-11,Cancelled,Phone,24.00,28,Acceptable,Africa,South Africa
ORD-03913,CUST-0272,2024-11-12,Pending,Phone,34.36,21,Acceptable,Africa,South Africa
ORD-03914,CUST-0085,2023-04-15,Pending,In-Store,21.54,31,Acceptable,Middle East,UAE
ORD-03915,CUST-0387,2020-04-02,Pending,Marketplace,30.29,26,Acceptable,Middle East,Qatar
ORD-03916,CUST-0009,2023-02-23,Refunded,In-Store,15.06,4,Acceptable,Europe,United Kingdom
ORD-03917,CUST-0040,2021-08-14,Completed,Phone,0.41,30,Acceptable,Asia Pacific,Singapore
ORD-03918,CUST-0424,2024-10-24,Pending,Website,9.44,27,Acceptable,Latin America,Chile
ORD-03919,CUST-0391,2023-10-19,Cancelled,Unknown,2.97,6,Acceptable,Asia Pacific,South Korea
ORD-03920,CUST-0097,2022-10-04,Completed,Website,37.14,7,Acceptable,Europe,Netherlands
ORD-03921,CUST-0028,2022-09-28,Refunded,Phone,9.28,120,Review Recommended,Middle East,Saudi Arabia
ORD-03922,CUST-0072,2024-07-27,Completed,Mobile App,33.02,26,Acceptable,Latin America,Colombia
ORD-03923,CUST-0245,2021-10-23,Completed,Partner Portal,7.32,20,Acceptable,Europe,Sweden
ORD-03924,CUST-0251,2020-03-26,Completed,Phone,34.59,8,Acceptable,North America,Canada
ORD-03925,CUST-0419,2022-05-09,Completed,Marketplace,21.78,22,Acceptable,Africa,Ghana
ORD-03926,CUST-0149,2024-04-13,Completed,Website,1.34,8,Acceptable,Europe,Germany
ORD-03927,CUST-0180,2022-05-24,Completed,In-Store,24.82,15,Acceptable,North America,Mexico
ORD-03928,CUST-0247,2021-09-10,Completed,In-Store,42.54,17,Acceptable,Middle East,UAE
ORD-03929,CUST-0275,2023-11-08,Cancelled,Mobile App,29.92,8,Acceptable,Africa,South Africa
ORD-03930,CUST-0390,2024-08-09,Refunded,Mobile App,3.64,29,Acceptable,Middle East,Saudi Arabia
ORD-03931,CUST-0214,2021-04-07,Refunded,Marketplace,20.30,15,Acceptable,Middle East,UAE
ORD-03932,CUST-0153,2021-07-01,Cancelled,Phone,23.38,11,Acceptable,North America,United States
ORD-03933,CUST-0397,2022-11-15,Completed,Website,39.14,8,Acceptable,Latin America,Argentina
ORD-03934,CUST-0359,2020-07-31,Completed,Mobile App,28.41,6,Acceptable,Europe,Netherlands
ORD-03935,CUST-0176,2023-03-01,Completed,Marketplace,40.29,14,Acceptable,Europe,Spain
ORD-03936,CUST-0164,2020-02-20,Cancelled,Phone,5.23,12,Acceptable,North America,Mexico
ORD-03937,CUST-0287,2023-02-11,Refunded,Phone,13.16,14,Acceptable,North America,Canada
ORD-03938,CUST-0215,2022-08-03,Refunded,Mobile App,10.01,31,Acceptable,Europe,United Kingdom
ORD-03939,CUST-0116,2024-01-21,Cancelled,Partner Portal,8.80,5,Acceptable,Latin America,Chile
ORD-03940,CUST-0397,2021-03-28,Cancelled,Marketplace,8.92,8,Acceptable,Latin America,Argentina
ORD-03941,CUST-0013,2022-08-25,Completed,Partner Portal,15.06,29,Acceptable,Latin America,Brazil
ORD-03942,CUST-0007,2020-05-20,Completed,Unknown,15.80,18,Acceptable,Middle East,Saudi Arabia
ORD-03943,CUST-0005,2024-10-26,Pending,Website,17.75,4,Acceptable,Africa,South Africa
ORD-03944,CUST-0066,2020-08-08,Completed,Partner Portal,6.06,28,Acceptable,Asia Pacific,South Korea
ORD-03945,CUST-0393,2024-12-15,Refunded,Marketplace,17.62,10,Acceptable,Middle East,UAE
ORD-03946,CUST-0120,2020-02-25,Completed,Marketplace,38.62,14,Acceptable,Middle East,Saudi Arabia
ORD-03947,CUST-0389,2020-07-13,Completed,Phone,3.35,1,Acceptable,Latin America,Colombia
ORD-03948,CUST-0293,2022-09-20,Cancelled,Partner Portal,29.46,3,Acceptable,Europe,Spain
ORD-03949,CUST-0146,2020-09-04,Cancelled,Partner Portal,20.24,3,Acceptable,Africa,Kenya
ORD-03950,CUST-0308,2022-11-12,Pending,Phone,14.09,10,Acceptable,Europe,Sweden
ORD-03951,CUST-0359,2023-12-11,Pending,Mobile App,28.22,29,Acceptable,Europe,Netherlands
ORD-03952,CUST-0125,2022-05-29,Refunded,Partner Portal,34.41,28,Acceptable,Africa,Ghana
ORD-03953,CUST-0174,2023-05-27,Completed,Partner Portal,42.93,25,Acceptable,Europe,Spain
ORD-03954,CUST-0344,2022-03-23,Cancelled,In-Store,16.76,27,Acceptable,Africa,Nigeria
ORD-03955,CUST-0336,2022-03-26,Refunded,Partner Portal,33.67,11,Acceptable,Latin America,Chile
ORD-03956,CUST-0285,2024-11-11,Completed,Mobile App,3.52,9,Acceptable,Middle East,UAE
ORD-03957,CUST-0297,2023-02-25,Refunded,Phone,19.38,22,Acceptable,Middle East,Qatar
ORD-03958,CUST-0363,2024-03-11,Completed,In-Store,42.06,33,Acceptable,Africa,Kenya
ORD-03959,CUST-0055,2022-06-21,Cancelled,Website,10.38,3,Acceptable,North America,Canada
ORD-03960,CUST-0271,2022-08-16,Completed,Unknown,11.54,8,Acceptable,Latin America,Chile
ORD-03961,CUST-0426,2024-12-29,Completed,Partner Portal,4.55,8,Acceptable,Africa,Ghana
ORD-03962,CUST-0419,2021-04-20,Completed,Phone,29.75,13,Acceptable,Africa,Ghana
ORD-03963,CUST-0385,2022-09-07,Completed,Partner Portal,3.33,22,Acceptable,Middle East,Saudi Arabia
ORD-03964,CUST-0058,2023-06-05,Completed,Phone,26.01,15,Acceptable,Asia Pacific,South Korea
ORD-03965,CUST-0440,2021-12-17,Pending,Partner Portal,12.74,17,Acceptable,Asia Pacific,India
ORD-03966,CUST-0255,2024-06-09,Cancelled,Phone,29.40,30,Acceptable,Africa,Nigeria
ORD-03967,CUST-0443,2024-12-19,Completed,Phone,35.33,19,Acceptable,Asia Pacific,Australia
ORD-03968,CUST-0010,2021-03-29,Completed,Phone,43.28,6,Acceptable,Latin America,Chile
ORD-03969,CUST-0269,2020-09-29,Completed,Phone,24.54,33,Acceptable,Africa,Ghana
ORD-03970,CUST-0158,2022-02-09,Completed,Partner Portal,6.11,13,Acceptable,Middle East,Saudi Arabia
ORD-03971,CUST-0400,2022-03-21,Cancelled,In-Store,7.45,19,Acceptable,Asia Pacific,Australia
ORD-03972,CUST-0074,2022-04-11,Completed,Phone,7.84,16,Acceptable,Africa,Nigeria
ORD-03973,CUST-0149,2022-05-01,Cancelled,Mobile App,10.97,21,Acceptable,Europe,Germany
ORD-03974,CUST-0305,2023-01-10,Cancelled,Website,2.83,14,Acceptable,North America,United States
ORD-03975,CUST-0189,2022-12-29,Refunded,In-Store,11.71,2,Acceptable,Africa,Nigeria
ORD-03976,CUST-0323,2021-02-03,Refunded,In-Store,11.03,5,Acceptable,Europe,Spain
ORD-03977,CUST-0365,2021-01-17,Pending,Phone,14.47,7,Acceptable,Europe,United Kingdom
ORD-03978,CUST-0294,2021-07-11,Completed,Website,15.38,31,Acceptable,Africa,Nigeria
ORD-03979,CUST-0133,2022-02-24,Completed,Mobile App,21.72,32,Acceptable,Africa,Ghana
ORD-03980,CUST-0235,2021-11-13,Completed,Website,34.75,33,Acceptable,Middle East,UAE
ORD-03981,CUST-0028,2020-10-04,Refunded,Partner Portal,12.86,34,Acceptable,Middle East,Saudi Arabia
ORD-03982,CUST-0092,2023-03-12,Refunded,Marketplace,30.11,10,Acceptable,Latin America,Brazil
ORD-03983,CUST-0253,2024-07-18,Completed,Website,7.23,26,Acceptable,Africa,Nigeria
ORD-03984,CUST-0397,2024-02-04,Cancelled,Marketplace,11.94,12,Acceptable,Latin America,Argentina
ORD-03985,CUST-0027,2024-02-22,Completed,Phone,31.70,22,Acceptable,Africa,South Africa
ORD-03986,CUST-0465,2024-10-25,Cancelled,In-Store,6.66,1,Acceptable,Asia Pacific,India
ORD-03987,CUST-0175,2021-07-28,Completed,Mobile App,0.38,31,Acceptable,Africa,Ghana
ORD-03988,CUST-0107,2024-01-14,Pending,Phone,41.78,3,Acceptable,Middle East,Saudi Arabia
ORD-03989,CUST-0044,2023-01-07,Refunded,Website,3.25,1,Acceptable,Africa,South Africa
ORD-03990,CUST-0137,2020-06-13,Cancelled,Phone,13.18,34,Acceptable,Latin America,Colombia
ORD-03991,CUST-0042,2023-11-10,Completed,Mobile App,22.42,1,Acceptable,Africa,Kenya
ORD-03992,CUST-0437,2021-09-03,Completed,Marketplace,30.42,21,Acceptable,North America,Canada
ORD-03993,CUST-0117,2021-10-18,Pending,In-Store,17.72,27,Acceptable,Europe,Germany
ORD-03994,CUST-0293,2021-01-26,Completed,Marketplace,33.78,11,Acceptable,Europe,Spain
ORD-03995,CUST-0322,2022-12-03,Completed,Marketplace,38.12,9,Acceptable,Africa,Ghana
ORD-03996,CUST-0416,2024-08-23,Pending,Partner Portal,26.11,15,Acceptable,Middle East,Saudi Arabia
ORD-03997,CUST-0301,2020-10-06,Refunded,Partner Portal,21.84,2,Acceptable,North America,United States
ORD-03998,CUST-0392,2022-10-30,Cancelled,Website,12.65,29,Acceptable,Asia Pacific,Singapore
ORD-03999,CUST-0051,2020-02-21,Cancelled,Website,44.21,27,Acceptable,Middle East,Qatar
ORD-04000,CUST-0313,2021-04-10,Completed,Marketplace,14.35,15,Acceptable,Africa,Kenya
ORD-04001,CUST-0264,2022-07-26,Completed,Phone,0.86,31,Acceptable,Europe,United Kingdom
ORD-04002,CUST-0446,2022-05-27,Cancelled,Marketplace,10.58,14,Acceptable,North America,Mexico
ORD-04003,CUST-0293,2024-11-03,Completed,Website,7.19,16,Acceptable,Europe,Spain
ORD-04004,CUST-0479,2023-06-11,Completed,Unknown,35.56,20,Acceptable,Latin America,Argentina
ORD-04005,CUST-0109,2024-01-15,Cancelled,Website,13.60,33,Acceptable,Latin America,Chile
ORD-04006,CUST-0447,2021-08-30,Pending,Mobile App,27.09,18,Acceptable,Middle East,UAE
ORD-04007,CUST-0107,2020-04-06,Completed,In-Store,37.82,15,Acceptable,Middle East,Saudi Arabia
ORD-04008,CUST-0369,2021-09-29,Refunded,Phone,40.57,30,Acceptable,Middle East,Qatar
ORD-04009,CUST-0208,2021-07-02,Completed,Unknown,43.95,30,Acceptable,Europe,Germany
ORD-04010,CUST-0239,2022-04-12,Completed,Marketplace,22.94,32,Acceptable,Africa,Kenya
ORD-04011,CUST-0267,2020-05-18,Pending,Phone,11.42,12,Acceptable,Europe,Netherlands
ORD-04012,CUST-0362,2020-04-07,Completed,In-Store,30.33,2,Acceptable,Asia Pacific,India
ORD-04013,CUST-0263,2022-10-04,Refunded,In-Store,38.03,29,Acceptable,Asia Pacific,Singapore
ORD-04014,CUST-0311,2023-01-23,Completed,Partner Portal,34.74,15,Acceptable,Asia Pacific,Japan
ORD-04015,CUST-0159,2024-03-08,Completed,Website,33.45,1,Acceptable,North America,Mexico
ORD-04016,CUST-0448,2023-04-07,Completed,Phone,21.10,2,Acceptable,Africa,South Africa
ORD-04017,CUST-0174,2021-02-21,Completed,Marketplace,1.41,32,Acceptable,Europe,Spain
ORD-04018,CUST-0291,2022-06-24,Refunded,Partner Portal,5.33,34,Acceptable,Middle East,UAE
ORD-04019,CUST-0107,2021-04-05,Cancelled,Website,43.20,21,Acceptable,Middle East,Saudi Arabia
ORD-04020,CUST-0001,2022-01-19,Completed,Phone,25.18,35,Acceptable,Latin America,Argentina
ORD-04021,CUST-0480,2020-06-27,Completed,Partner Portal,21.48,19,Acceptable,North America,Canada
ORD-04022,CUST-0058,2024-01-25,Pending,Partner Portal,13.96,4,Acceptable,Asia Pacific,South Korea
ORD-04023,CUST-0092,2024-07-19,Completed,Partner Portal,20.49,23,Acceptable,Latin America,Brazil
ORD-04024,CUST-0139,2021-10-19,Completed,Website,18.42,27,Acceptable,Europe,Netherlands
ORD-04025,CUST-0038,2020-02-02,Cancelled,Mobile App,22.32,20,Acceptable,Africa,South Africa
ORD-04026,CUST-0119,2023-09-24,Completed,Website,20.23,31,Acceptable,North America,Canada
ORD-04027,CUST-0304,2021-03-30,Pending,In-Store,38.28,0,Acceptable,North America,Mexico
ORD-04028,CUST-0250,2023-03-21,Completed,In-Store,1.66,33,Acceptable,Europe,Sweden
ORD-04029,CUST-0415,2024-02-28,Completed,Website,5.11,23,Acceptable,Asia Pacific,South Korea
ORD-04030,CUST-0384,2020-08-13,Completed,Mobile App,25.97,12,Acceptable,Middle East,Qatar
ORD-04031,CUST-0459,2022-10-17,Refunded,Website,29.41,23,Acceptable,Europe,Spain
ORD-04032,CUST-0364,2024-07-22,Refunded,Partner Portal,41.09,1,Acceptable,Africa,Nigeria
ORD-04033,CUST-0270,2021-05-21,Completed,Partner Portal,22.82,28,Acceptable,Middle East,Qatar
ORD-04034,CUST-0403,2021-07-04,Cancelled,Phone,4.45,4,Acceptable,Africa,Kenya
ORD-04035,CUST-0200,2020-03-12,Completed,Phone,8.31,10,Acceptable,North America,United States
ORD-04036,CUST-0225,2020-06-14,Completed,In-Store,3.49,12,Acceptable,North America,Canada
ORD-04037,CUST-0328,2021-03-07,Completed,Marketplace,0.50,4,Acceptable,Middle East,UAE
ORD-04038,CUST-0139,2021-12-21,Completed,In-Store,36.25,7,Acceptable,Europe,Netherlands
ORD-04039,CUST-0114,2021-10-30,Refunded,Partner Portal,4.07,14,Acceptable,Europe,United Kingdom
ORD-04040,CUST-0004,2023-11-14,Refunded,Marketplace,25.37,15,Acceptable,Latin America,Colombia
ORD-04041,CUST-0010,2023-07-24,Completed,Website,28.94,25,Acceptable,Latin America,Chile
ORD-04042,CUST-0313,2020-05-24,Pending,Partner Portal,22.05,25,Acceptable,Africa,Kenya
ORD-04043,CUST-0089,2020-09-02,Completed,In-Store,18.59,22,Acceptable,Europe,Sweden
ORD-04044,CUST-0212,2023-09-28,Cancelled,Website,21.96,13,Acceptable,Middle East,Saudi Arabia
ORD-04045,CUST-0036,2020-11-05,Completed,Website,34.79,1,Acceptable,Latin America,Colombia
ORD-04046,CUST-0445,2024-10-20,Completed,Partner Portal,20.49,32,Acceptable,Asia Pacific,India
ORD-04047,CUST-0238,2023-06-04,Completed,Mobile App,19.92,11,Acceptable,Latin America,Argentina
ORD-04048,CUST-0186,2023-07-09,Completed,Phone,33.22,16,Acceptable,Asia Pacific,Singapore
ORD-04049,CUST-0221,2023-03-19,Completed,Unknown,18.61,124,Review Recommended,Asia Pacific,Japan
ORD-04050,CUST-0174,2023-08-12,Refunded,Website,39.11,29,Acceptable,Europe,Spain
ORD-04051,CUST-0408,2022-03-05,Cancelled,Mobile App,16.08,28,Acceptable,Latin America,Colombia
ORD-04052,CUST-0181,2022-08-28,Completed,Mobile App,41.15,32,Acceptable,North America,Mexico
ORD-04053,CUST-0291,2024-09-09,Pending,In-Store,22.60,20,Acceptable,Middle East,UAE
ORD-04054,CUST-0474,2022-07-27,Completed,Unknown,27.58,11,Acceptable,Europe,Germany
ORD-04055,CUST-0320,2024-03-14,Pending,In-Store,1.64,26,Acceptable,Middle East,UAE
ORD-04056,CUST-0446,2024-04-19,Completed,In-Store,39.26,25,Acceptable,North America,Mexico
ORD-04057,CUST-0391,2023-11-02,Refunded,Unknown,26.61,31,Acceptable,Asia Pacific,South Korea
ORD-04058,CUST-0302,2020-02-13,Completed,Website,29.31,23,Acceptable,Asia Pacific,Australia
ORD-04059,CUST-0181,2021-11-25,Completed,Partner Portal,13.44,11,Acceptable,North America,Mexico
ORD-04060,CUST-0186,2021-05-27,Pending,Website,15.88,13,Acceptable,Asia Pacific,Singapore
ORD-04061,CUST-0202,2024-10-11,Completed,Phone,37.95,1,Acceptable,Middle East,UAE
ORD-04062,CUST-0333,2021-01-24,Completed,Website,21.43,35,Acceptable,Asia Pacific,Singapore
ORD-04063,CUST-0060,2024-10-15,Refunded,Website,20.76,30,Acceptable,Latin America,Chile
ORD-04064,CUST-0328,2023-11-03,Pending,Website,6.74,11,Acceptable,Middle East,UAE
ORD-04065,CUST-0026,2024-03-05,Refunded,Marketplace,43.43,9,Acceptable,Africa,South Africa
ORD-04066,CUST-0429,2021-06-30,Cancelled,Partner Portal,3.74,13,Acceptable,Asia Pacific,India
ORD-04067,CUST-0153,2020-07-01,Completed,Partner Portal,40.57,19,Acceptable,North America,United States
ORD-04068,CUST-0021,2023-05-29,Completed,Mobile App,6.53,10,Acceptable,Asia Pacific,Australia
ORD-04069,CUST-0320,2020-10-03,Completed,Marketplace,0.33,11,Acceptable,Middle East,UAE
ORD-04070,CUST-0319,2023-05-03,Completed,In-Store,2.27,19,Acceptable,Middle East,UAE
ORD-04071,CUST-0449,2020-12-19,Pending,Phone,33.60,29,Acceptable,Europe,United Kingdom
ORD-04072,CUST-0462,2021-05-14,Completed,Marketplace,22.03,2,Acceptable,Middle East,Saudi Arabia
ORD-04073,CUST-0093,2021-02-10,Cancelled,Website,22.43,3,Acceptable,North America,Canada
ORD-04074,CUST-0004,2023-11-16,Pending,Mobile App,2.24,26,Acceptable,Latin America,Colombia
ORD-04075,CUST-0049,2022-04-09,Completed,In-Store,26.89,26,Acceptable,Europe,United Kingdom
ORD-04076,CUST-0480,2023-03-27,Refunded,Website,20.26,23,Acceptable,North America,Canada
ORD-04077,CUST-0176,2024-05-09,Completed,Marketplace,26.25,34,Acceptable,Europe,Spain
ORD-04078,CUST-0028,2023-11-04,Completed,Partner Portal,44.18,1,Acceptable,Middle East,Saudi Arabia
ORD-04079,CUST-0467,2024-05-31,Completed,Mobile App,5.13,28,Acceptable,Middle East,Qatar
ORD-04080,CUST-0008,2021-11-12,Cancelled,Phone,16.82,20,Acceptable,Latin America,Chile
ORD-04081,CUST-0205,2021-11-20,Completed,Partner Portal,35.62,25,Acceptable,Europe,Spain
ORD-04082,CUST-0465,2021-03-20,Completed,Website,30.76,23,Acceptable,Asia Pacific,India
ORD-04083,CUST-0308,2022-01-08,Completed,Mobile App,35.47,28,Acceptable,Europe,Sweden
ORD-04084,CUST-0112,2024-02-23,Completed,Partner Portal,31.26,29,Acceptable,Africa,Kenya
ORD-04085,CUST-0059,2022-01-22,Completed,Partner Portal,11.57,29,Acceptable,North America,Mexico
ORD-04086,CUST-0454,2020-09-29,Cancelled,Partner Portal,33.58,12,Acceptable,Europe,Germany
ORD-04087,CUST-0439,2020-10-26,Cancelled,Marketplace,26.80,2,Acceptable,Europe,United Kingdom
ORD-04088,CUST-0005,2022-11-04,Completed,Partner Portal,6.66,24,Acceptable,Africa,South Africa
ORD-04089,CUST-0306,2023-11-07,Completed,Website,30.30,9,Acceptable,Europe,Spain
ORD-04090,CUST-0031,2020-03-24,Completed,Partner Portal,10.98,21,Acceptable,North America,Mexico
ORD-04091,CUST-0262,2022-11-05,Pending,Partner Portal,17.39,10,Acceptable,North America,Canada
ORD-04092,CUST-0090,2021-05-22,Pending,Marketplace,16.58,8,Acceptable,Asia Pacific,India
ORD-04093,CUST-0472,2022-09-30,Completed,Mobile App,25.68,14,Acceptable,Europe,Netherlands
